order_id,customer_id,order_date,channel,revenue
1639,459,2024-06-19 15:00:00,Organic,222.57
1640,536,2023-07-31 00:00:00,Organic,280.08
1641,291,2023-07-28 00:00:00,Affiliate,377.5
1642,168,2023-04-27 19:00:00,Organic,266.59
1643,428,2024-04-22 08:00:00,Affiliate,147.72
1644,490,2024-05-09 02:00:00,Organic,21.36
1645,355,2023-02-15 22:00:00,Paid,261.56
1646,196,2023-11-27 23:00:00,Organic,314.23
1647,545,2024-05-06 12:00:00,Affiliate,143.23
1648,11,2024-03-24 23:00:00,Email,277.4
1649,582,2024-05-25 09:00:00,Paid,35.04
1650,256,2024-06-30 23:00:00,Affiliate,240.5
1651,396,2024-06-23 03:00:00,Direct,91.09
1652,409,2023-01-16 16:00:00,Email,63.1
1653,362,2023-08-31 21:00:00,Direct,1264.29
1654,259,2023-07-26 15:00:00,Organic,612.79
1655,3,2023-09-28 01:00:00,Direct,139.24
1656,84,2024-12-05 14:00:00,Email,96.33
1657,156,2024-12-30 18:00:00,Affiliate,158.14
1658,176,2024-08-02 10:00:00,Email,707.86
1659,472,2024-04-27 12:00:00,Affiliate,552.55
1660,424,2024-01-29 10:00:00,Organic,6.21
1661,134,2024-04-26 06:00:00,Email,189.72
1662,380,2023-10-24 09:00:00,Email,1178.52
1663,277,2023-06-27 22:00:00,Organic,170.76
1664,236,2023-11-11 06:00:00,Direct,170.97
1665,13,2023-09-16 11:00:00,Paid,675.44
1666,342,2023-01-07 16:00:00,Email,741.53
1667,35,2024-06-21 00:00:00,Affiliate,1242.38
1668,559,2023-06-25 14:00:00,Affiliate,63.08
1669,214,2023-01-02 08:00:00,Email,37.02
1670,412,2024-03-30 03:00:00,Affiliate,560.11
1671,405,2023-10-03 17:00:00,Paid,552.53
1672,494,2024-09-20 03:00:00,Paid,285.1
1673,159,2023-01-28 12:00:00,Organic,56.65
1674,110,2023-01-01 23:00:00,Paid,62.07
1675,549,2024-06-30 15:00:00,Organic,41.08
1676,526,2023-11-06 03:00:00,Affiliate,32.61
1677,347,2024-03-14 15:00:00,Organic,368.74
1678,279,2024-08-17 00:00:00,Direct,4.79
1679,479,2023-11-21 18:00:00,Direct,284.22
1680,111,2024-06-17 23:00:00,Paid,1427.25
1681,431,2024-09-10 12:00:00,Organic,104.15
1682,542,2024-01-07 04:00:00,Organic,1370.34
1683,115,2023-06-30 03:00:00,Direct,342.6
1684,90,2024-11-06 03:00:00,Organic,128.33
1685,212,2023-10-19 19:00:00,Direct,214.17
1686,550,2023-06-30 17:00:00,Organic,618.42
1687,595,2024-03-09 15:00:00,Organic,204.66
1688,539,2024-11-11 17:00:00,Organic,190.45
1689,360,2024-06-17 01:00:00,Organic,221.66
1690,486,2023-01-21 03:00:00,Organic,268.22
1691,372,2024-01-19 11:00:00,Affiliate,117.69
1692,215,2024-09-06 14:00:00,Organic,114.07
1693,15,2023-02-08 21:00:00,Direct,729.48
1694,259,2024-08-24 20:00:00,Direct,2343.16
1695,463,2023-12-02 18:00:00,Organic,1321.31
1696,120,2023-03-14 13:00:00,Direct,40.43
1697,128,2024-07-14 04:00:00,Direct,459.15
1698,523,2024-05-28 19:00:00,Paid,167.71
1699,325,2023-06-25 13:00:00,Paid,128.07
1700,320,2023-02-28 00:00:00,Organic,863.17
1701,506,2023-04-09 06:00:00,Paid,359.87
1702,526,2024-05-09 18:00:00,Direct,13.79
1703,50,2024-05-28 18:00:00,Email,1328.14
1704,584,2023-10-24 18:00:00,Direct,793.25
1705,69,2023-05-03 04:00:00,Paid,32.24
1706,391,2024-08-16 15:00:00,Direct,232.57
1707,383,2024-01-23 11:00:00,Affiliate,206.91
1708,16,2024-06-24 06:00:00,Organic,304.71
1709,439,2023-09-27 22:00:00,Direct,263.14
1710,568,2023-01-12 02:00:00,Paid,106.15
1711,132,2024-01-24 16:00:00,Direct,916.45
1712,560,2024-05-20 09:00:00,Paid,780.14
1713,248,2023-02-01 09:00:00,Paid,1576.31
1714,273,2023-06-20 16:00:00,Direct,197.47
1715,349,2023-03-10 12:00:00,Organic,1143.27
1716,484,2023-12-28 08:00:00,Direct,782.59
1717,550,2024-03-08 00:00:00,Paid,626.57
1718,357,2023-04-10 17:00:00,Organic,316.73
1719,318,2023-01-09 17:00:00,Organic,1721.61
1720,48,2024-04-06 14:00:00,Email,517.15
1721,10,2024-01-25 23:00:00,Organic,50.3
1722,233,2024-11-12 14:00:00,Email,224.4
1723,36,2023-09-17 17:00:00,Paid,50.83
1724,413,2024-03-16 16:00:00,Direct,120.21
1725,462,2023-06-21 06:00:00,Organic,458.96
1726,4,2024-12-20 10:00:00,Paid,85.81
1727,44,2023-09-27 02:00:00,Organic,899.08
1728,568,2024-09-17 09:00:00,Direct,935.54
1729,554,2023-11-16 05:00:00,Direct,461.03
1730,255,2024-03-04 09:00:00,Paid,222.04
1731,114,2024-12-22 19:00:00,Paid,74.65
1732,397,2024-07-23 15:00:00,Organic,72.37
1733,174,2023-11-09 05:00:00,Direct,94.98
1734,255,2024-04-05 03:00:00,Affiliate,187.76
1735,466,2024-04-06 00:00:00,Email,185.29
1736,277,2023-04-02 19:00:00,Direct,223.42
1737,464,2024-06-03 11:00:00,Direct,222.33
1738,502,2023-04-08 11:00:00,Affiliate,180.15
1739,441,2024-01-09 04:00:00,Affiliate,42.7
1740,69,2024-07-10 08:00:00,Paid,327.07
1741,509,2023-08-22 00:00:00,Email,36.09
1742,326,2024-09-29 02:00:00,Paid,163.03
1743,67,2024-06-25 17:00:00,Direct,719.33
1744,304,2023-07-23 02:00:00,Paid,495.15
1745,484,2024-04-18 08:00:00,Paid,448.72
1746,548,2024-01-21 02:00:00,Email,56.21
1747,417,2024-03-05 03:00:00,Direct,225.53
1748,159,2024-06-20 18:00:00,Organic,54.12
1749,149,2023-05-21 06:00:00,Paid,1127.16
1750,27,2023-10-27 02:00:00,Organic,82.5
1751,584,2023-11-07 22:00:00,Organic,116.51
1752,248,2024-01-28 01:00:00,Affiliate,333.99
1753,101,2024-03-20 21:00:00,Organic,1313.62
1754,96,2023-06-21 11:00:00,Paid,172.4
1755,384,2023-02-16 01:00:00,Affiliate,191.2
1756,282,2023-12-18 17:00:00,Direct,148.61
1757,322,2024-09-13 04:00:00,Email,321.01
1758,396,2023-02-27 09:00:00,Paid,341.69
1759,278,2023-11-26 23:00:00,Organic,319.81
1760,529,2024-11-13 01:00:00,Organic,625.18
1761,263,2023-10-13 06:00:00,Email,626.75
1762,580,2024-03-29 21:00:00,Direct,299.82
1763,293,2024-07-20 02:00:00,Organic,317.85
1764,294,2024-02-01 02:00:00,Organic,207.9
1765,395,2023-01-26 23:00:00,Organic,1411.85
1766,513,2024-07-18 05:00:00,Organic,75.24
1767,180,2023-07-07 16:00:00,Email,793.21
1768,235,2024-12-16 16:00:00,Affiliate,805.7
1769,337,2024-04-28 01:00:00,Organic,749.9
1770,8,2024-06-06 06:00:00,Organic,1388.63
1771,443,2023-12-20 17:00:00,Paid,67.07
1772,539,2024-08-19 03:00:00,Direct,725.36
1773,91,2024-09-07 19:00:00,Affiliate,728.37
1774,272,2024-07-11 11:00:00,Affiliate,241.66
1775,5,2023-10-05 20:00:00,Affiliate,171.75
1776,594,2024-11-29 17:00:00,Organic,150.88
1777,219,2024-05-05 07:00:00,Organic,180.92
1778,118,2024-09-01 14:00:00,Direct,534.13
1779,593,2023-11-25 18:00:00,Organic,214.13
1780,582,2023-10-03 07:00:00,Organic,276.28
1781,115,2023-10-08 18:00:00,Email,348.6
1782,263,2024-12-19 07:00:00,Affiliate,442.67
1783,306,2023-07-30 22:00:00,Email,161.54
1784,422,2024-07-05 18:00:00,Affiliate,180.23
1785,207,2024-11-12 06:00:00,Direct,68.57
1786,303,2024-11-30 08:00:00,Paid,449.03
1787,112,2023-08-17 18:00:00,Direct,570.99
1788,417,2024-08-31 14:00:00,Organic,747.34
1789,555,2024-06-11 22:00:00,Organic,1079.41
1790,285,2024-10-08 11:00:00,Paid,237.61
1791,185,2023-03-13 04:00:00,Paid,671.33
1792,221,2023-04-16 20:00:00,Direct,735.44
1793,444,2024-11-19 04:00:00,Direct,73.48
1794,117,2024-06-17 14:00:00,Direct,863.26
1795,70,2023-09-26 00:00:00,Direct,71.76
1796,70,2024-09-10 22:00:00,Direct,920.72
1797,427,2023-01-18 17:00:00,Paid,923.59
1798,568,2023-04-27 15:00:00,Affiliate,291.02
1799,443,2024-12-17 06:00:00,Organic,60.3
1800,137,2024-10-27 15:00:00,Paid,314.36
1801,504,2024-02-26 01:00:00,Direct,742.14
1802,131,2024-01-04 05:00:00,Email,6.41
1803,218,2024-07-11 17:00:00,Organic,564.89
1804,171,2024-11-08 09:00:00,Affiliate,470.91
1805,475,2023-08-04 17:00:00,Email,803.33
1806,129,2024-02-29 07:00:00,Affiliate,153.72
1807,57,2024-03-21 05:00:00,Direct,925.7
1808,181,2023-05-30 21:00:00,Paid,9.87
1809,246,2024-06-21 06:00:00,Direct,211.02
1810,144,2024-10-13 02:00:00,Direct,6.38
1811,51,2023-10-05 18:00:00,Direct,38.68
1812,368,2024-10-24 15:00:00,Email,260.88
1813,459,2024-03-30 07:00:00,Email,72.17
1814,218,2024-08-23 12:00:00,Direct,909.1
1815,567,2024-12-25 08:00:00,Organic,1181.71
1816,257,2024-01-29 20:00:00,Email,1013.56
1817,156,2024-11-25 08:00:00,Organic,619.31
1818,565,2023-03-20 19:00:00,Organic,587.08
1819,442,2023-08-14 18:00:00,Organic,238.92
1820,25,2023-07-05 01:00:00,Paid,493.87
1821,536,2023-05-11 09:00:00,Organic,1817.49
1822,60,2024-09-23 05:00:00,Paid,246.61
1823,467,2024-03-07 16:00:00,Organic,59.28
1824,434,2024-02-07 02:00:00,Organic,80.89
1825,66,2023-07-29 06:00:00,Organic,61.46
1826,565,2023-11-25 19:00:00,Direct,166.54
1827,106,2024-04-04 04:00:00,Organic,145.23
1828,96,2024-10-12 03:00:00,Direct,200.71
1829,551,2023-05-09 17:00:00,Affiliate,257.9
1830,168,2024-06-07 12:00:00,Organic,30.73
1831,42,2023-10-24 01:00:00,Paid,123.21
1832,104,2023-10-20 12:00:00,Email,118.75
1833,204,2024-12-20 15:00:00,Affiliate,1427.25
1834,520,2023-01-24 02:00:00,Email,48.46
1835,282,2024-02-10 03:00:00,Organic,59.63
1836,43,2023-05-19 22:00:00,Direct,68.4
1837,110,2023-06-23 02:00:00,Email,13.02
1838,210,2024-05-10 21:00:00,Affiliate,2583.11
1839,49,2024-10-16 09:00:00,Affiliate,825.37
1840,115,2023-10-26 15:00:00,Paid,361.47
1841,155,2023-07-11 18:00:00,Paid,899.24
1842,503,2024-10-25 22:00:00,Direct,699.17
1843,71,2023-06-15 18:00:00,Paid,1432.57
1844,519,2023-08-20 02:00:00,Direct,140.32
1845,336,2024-05-20 13:00:00,Organic,668.35
1846,67,2023-10-31 00:00:00,Organic,145.25
1847,493,2024-03-12 02:00:00,Organic,432.67
1848,213,2024-05-16 17:00:00,Direct,851.6
1849,181,2024-01-28 05:00:00,Affiliate,482.71
1850,599,2024-08-21 20:00:00,Affiliate,694.08
1851,248,2024-02-09 09:00:00,Paid,67.14
1852,214,2024-01-14 05:00:00,Organic,35.93
1853,359,2024-07-09 03:00:00,Email,315.0
1854,249,2024-06-23 12:00:00,Direct,435.8
1855,516,2023-01-17 07:00:00,Paid,74.56
1856,88,2024-05-20 19:00:00,Direct,498.07
1857,176,2023-03-17 06:00:00,Organic,313.3
1858,426,2024-12-16 01:00:00,Organic,742.36
1859,81,2023-09-05 13:00:00,Paid,744.28
1860,138,2024-12-26 22:00:00,Direct,303.15
1861,433,2023-06-07 04:00:00,Organic,910.75
1862,470,2024-01-28 20:00:00,Organic,324.59
1863,350,2023-09-24 04:00:00,Organic,144.94
1864,126,2024-09-02 16:00:00,Paid,80.46
1865,309,2024-12-28 00:00:00,Organic,401.51
1866,230,2024-02-27 13:00:00,Organic,120.59
1867,460,2024-11-07 18:00:00,Direct,403.11
1868,345,2023-08-08 10:00:00,Direct,361.45
1869,310,2023-12-09 01:00:00,Organic,269.18
1870,20,2024-09-08 02:00:00,Paid,58.22
1871,561,2023-01-02 06:00:00,Direct,65.79
1872,541,2023-04-11 20:00:00,Direct,263.89
1873,560,2023-02-27 04:00:00,Organic,453.56
1874,477,2024-11-22 12:00:00,Organic,856.42
1875,269,2023-12-07 19:00:00,Organic,34.95
1876,3,2023-09-12 05:00:00,Organic,764.98
1877,16,2024-10-21 17:00:00,Direct,311.28
1878,358,2024-06-20 01:00:00,Direct,69.65
1879,133,2024-09-24 05:00:00,Affiliate,145.13
1880,312,2024-11-11 02:00:00,Paid,646.96
1881,482,2024-05-27 18:00:00,Paid,124.88
1882,544,2023-01-13 18:00:00,Organic,61.18
1883,305,2024-07-13 18:00:00,Paid,328.01
1884,269,2023-10-18 11:00:00,Email,308.42
1885,414,2024-08-28 04:00:00,Paid,256.28
1886,25,2023-07-24 14:00:00,Organic,5.89
1887,316,2024-01-22 20:00:00,Organic,802.53
1888,571,2024-04-12 04:00:00,Organic,418.66
1889,276,2024-04-16 07:00:00,Organic,241.68
1890,389,2023-06-10 07:00:00,Organic,52.9
1891,444,2023-08-04 17:00:00,Affiliate,137.22
1892,427,2023-07-31 15:00:00,Paid,226.24
1893,57,2024-05-12 19:00:00,Direct,232.75
1894,566,2023-11-28 12:00:00,Direct,232.3
1895,368,2024-07-04 13:00:00,Organic,218.96
1896,342,2023-09-13 23:00:00,Direct,159.91
1897,304,2023-06-21 08:00:00,Organic,345.29
1898,374,2024-05-12 22:00:00,Organic,2202.29
1899,112,2024-01-19 17:00:00,Organic,446.23
1900,6,2024-08-11 17:00:00,Email,357.8
1901,279,2024-06-10 03:00:00,Organic,2186.55
1902,382,2023-11-21 21:00:00,Organic,1465.02
1903,13,2023-07-27 08:00:00,Direct,255.88
1904,303,2023-11-26 23:00:00,Organic,934.93
1905,556,2023-11-01 17:00:00,Direct,405.63
1906,160,2024-05-30 04:00:00,Paid,464.75
1907,154,2023-03-01 22:00:00,Direct,514.71
1908,181,2024-06-11 02:00:00,Organic,36.47
1909,526,2024-04-18 17:00:00,Affiliate,319.61
1910,180,2024-06-24 22:00:00,Direct,363.56
1911,377,2023-03-20 16:00:00,Organic,915.55
1912,168,2023-06-02 20:00:00,Organic,199.03
1913,214,2024-02-05 22:00:00,Paid,186.32
1914,150,2023-02-26 10:00:00,Organic,230.26
1915,16,2023-07-05 13:00:00,Organic,293.61
1916,91,2024-08-27 19:00:00,Paid,195.28
1917,120,2023-06-07 18:00:00,Organic,92.16
1918,253,2024-11-23 06:00:00,Organic,621.86
1919,60,2024-03-15 12:00:00,Direct,341.35
1920,266,2024-04-10 22:00:00,Paid,338.59
1921,409,2024-03-21 13:00:00,Affiliate,348.65
1922,31,2024-05-02 17:00:00,Email,334.59
1923,21,2023-03-14 00:00:00,Email,225.49
1924,593,2024-12-01 21:00:00,Paid,335.78
1925,289,2023-01-17 18:00:00,Paid,6.22
1926,543,2023-11-22 02:00:00,Paid,62.72
1927,498,2024-09-23 04:00:00,Organic,462.93
1928,474,2024-06-29 19:00:00,Organic,523.83
1929,405,2024-12-08 09:00:00,Organic,194.75
1930,548,2023-07-21 23:00:00,Organic,820.82
1931,132,2024-06-06 15:00:00,Paid,63.08
1932,324,2023-08-06 16:00:00,Organic,2209.61
1933,132,2024-08-14 06:00:00,Direct,63.62
1934,521,2023-09-29 02:00:00,Direct,920.49
1935,30,2023-01-16 07:00:00,Affiliate,298.24
1936,301,2024-06-07 02:00:00,Paid,98.14
1937,4,2023-01-21 17:00:00,Organic,411.32
1938,325,2023-08-16 15:00:00,Organic,329.46
1939,509,2023-10-15 08:00:00,Organic,103.14
1940,237,2023-05-14 23:00:00,Direct,252.05
1941,535,2023-10-10 19:00:00,Organic,5.25
1942,16,2024-10-26 01:00:00,Paid,10.64
1943,534,2024-10-10 20:00:00,Organic,412.32
1944,584,2023-09-16 19:00:00,Organic,1317.46
1945,446,2023-04-13 00:00:00,Direct,196.09
1946,503,2024-07-20 00:00:00,Organic,217.59
1947,230,2023-04-11 05:00:00,Direct,142.9
1948,107,2023-08-14 14:00:00,Organic,824.61
1949,389,2024-04-07 12:00:00,Organic,165.89
1950,263,2023-01-26 13:00:00,Affiliate,58.73
1951,563,2024-05-20 21:00:00,Organic,533.88
1952,65,2024-12-11 13:00:00,Organic,412.66
1953,265,2024-09-25 23:00:00,Organic,586.38
1954,338,2023-11-11 09:00:00,Paid,111.38
1955,301,2023-09-30 13:00:00,Direct,38.67
1956,378,2023-08-20 03:00:00,Paid,30.17
1957,175,2024-03-17 15:00:00,Email,78.61
1958,152,2023-01-24 12:00:00,Organic,78.22
1959,476,2024-12-03 21:00:00,Paid,235.7
1960,266,2023-01-25 19:00:00,Affiliate,985.06
1961,329,2023-12-04 13:00:00,Organic,678.98
1962,163,2023-02-06 08:00:00,Paid,63.57
1963,438,2024-05-22 02:00:00,Organic,83.36
1964,343,2023-11-16 07:00:00,Organic,84.59
1965,367,2023-07-01 09:00:00,Paid,350.73
1966,465,2023-03-27 18:00:00,Paid,1937.73
1967,199,2023-02-22 02:00:00,Email,38.47
1968,500,2023-08-23 10:00:00,Direct,84.2
1969,16,2024-03-08 15:00:00,Organic,756.41
1970,296,2023-04-10 22:00:00,Organic,380.07
1971,511,2024-02-07 11:00:00,Direct,1139.03
1972,239,2024-06-10 10:00:00,Organic,56.31
1973,581,2024-09-04 04:00:00,Organic,290.41
1974,301,2024-04-07 17:00:00,Organic,168.68
1975,6,2024-09-10 11:00:00,Organic,816.57
1976,220,2023-05-10 19:00:00,Organic,27.77
1977,453,2023-09-28 19:00:00,Email,598.16
1978,433,2024-01-23 21:00:00,Paid,283.2
1979,386,2023-06-15 22:00:00,Direct,325.08
1980,295,2023-02-28 18:00:00,Affiliate,49.19
1981,118,2024-05-18 01:00:00,Paid,813.55
1982,405,2023-05-03 07:00:00,Affiliate,243.88
1983,594,2024-02-17 10:00:00,Organic,529.62
1984,566,2023-08-17 17:00:00,Organic,76.71
1985,12,2024-03-14 17:00:00,Affiliate,77.36
1986,209,2023-04-28 09:00:00,Organic,62.56
1987,165,2024-04-27 10:00:00,Email,126.94
1988,294,2024-12-03 11:00:00,Affiliate,192.71
1989,519,2024-04-04 02:00:00,Email,61.85
1990,78,2024-11-23 06:00:00,Organic,1138.39
1991,434,2023-03-19 23:00:00,Direct,80.76
1992,577,2024-02-16 10:00:00,Organic,320.58
1993,77,2023-10-22 20:00:00,Email,25.82
1994,48,2023-06-20 14:00:00,Organic,385.65
1995,82,2023-07-30 15:00:00,Organic,259.75
1996,209,2023-03-27 20:00:00,Organic,37.86
1997,445,2024-11-30 19:00:00,Organic,36.41
1998,596,2024-04-24 17:00:00,Direct,638.76
1999,522,2023-05-31 12:00:00,Organic,4.77
2000,29,2023-03-10 03:00:00,Affiliate,1527.56
2001,304,2024-06-04 18:00:00,Direct,279.59
2002,465,2024-02-23 04:00:00,Affiliate,951.02
2003,502,2024-10-22 17:00:00,Paid,35.68
2004,446,2023-08-31 16:00:00,Paid,239.63
2005,490,2024-05-26 16:00:00,Paid,182.65
2006,428,2024-07-08 01:00:00,Organic,97.25
2007,559,2024-06-01 21:00:00,Organic,578.81
2008,359,2024-12-18 02:00:00,Paid,312.74
2009,91,2024-01-31 03:00:00,Organic,92.24
2010,53,2023-01-12 12:00:00,Organic,934.22
2011,589,2024-02-03 22:00:00,Direct,920.11
2012,204,2024-04-24 06:00:00,Paid,248.32
2013,556,2023-08-10 13:00:00,Organic,147.3
2014,156,2024-03-03 16:00:00,Organic,12.19
2015,2,2024-02-20 13:00:00,Direct,38.43
2016,357,2023-11-22 18:00:00,Email,642.05
2017,569,2023-12-10 05:00:00,Organic,1432.78
2018,58,2023-10-10 17:00:00,Paid,114.53
2019,254,2023-08-17 23:00:00,Organic,267.32
2020,180,2023-10-07 05:00:00,Paid,17.47
2021,493,2023-10-17 07:00:00,Organic,101.99
2022,35,2023-02-16 14:00:00,Paid,81.83
2023,75,2024-12-15 21:00:00,Organic,66.55
2024,289,2023-01-24 00:00:00,Organic,23.79
2025,371,2023-10-01 11:00:00,Paid,772.29
2026,587,2023-11-09 10:00:00,Paid,408.44
2027,329,2024-10-29 07:00:00,Paid,538.16
2028,590,2024-01-15 06:00:00,Affiliate,660.74
2029,304,2024-11-04 10:00:00,Organic,213.8
2030,579,2024-04-14 09:00:00,Email,61.8
2031,221,2024-11-05 19:00:00,Direct,201.08
2032,164,2024-08-27 09:00:00,Paid,103.77
2033,480,2024-01-14 17:00:00,Organic,264.59
2034,455,2023-07-25 17:00:00,Organic,928.05
2035,375,2023-10-07 07:00:00,Organic,213.98
2036,220,2024-09-09 21:00:00,Organic,259.42
2037,254,2023-08-25 20:00:00,Direct,829.92
2038,188,2024-03-31 03:00:00,Organic,25.97
2039,191,2024-04-19 03:00:00,Direct,101.29
2040,389,2023-09-18 00:00:00,Organic,43.12
2041,215,2023-11-01 01:00:00,Direct,237.83
2042,375,2023-10-13 07:00:00,Direct,37.83
2043,86,2023-04-13 14:00:00,Direct,71.59
2044,474,2023-10-09 04:00:00,Organic,61.18
2045,531,2023-01-07 07:00:00,Affiliate,1821.35
2046,47,2023-04-02 06:00:00,Email,55.92
2047,65,2023-07-09 06:00:00,Direct,64.29
2048,475,2024-04-20 13:00:00,Paid,503.24
2049,146,2023-02-22 17:00:00,Paid,156.45
2050,382,2024-04-30 03:00:00,Organic,772.6
2051,66,2024-05-04 17:00:00,Paid,223.9
2052,517,2023-12-30 15:00:00,Direct,292.43
2053,93,2024-02-13 06:00:00,Organic,248.21
2054,426,2024-10-29 04:00:00,Organic,96.54
2055,468,2024-01-02 09:00:00,Direct,85.56
2056,94,2023-09-07 19:00:00,Paid,335.07
2057,133,2024-08-17 15:00:00,Organic,355.81
2058,434,2024-01-15 10:00:00,Organic,316.11
2059,341,2024-04-15 06:00:00,Organic,6.18
2060,314,2024-12-01 06:00:00,Paid,190.52
2061,591,2024-01-01 01:00:00,Affiliate,95.37
2062,212,2024-02-07 08:00:00,Paid,351.89
2063,520,2023-10-31 18:00:00,Organic,236.86
2064,159,2023-07-29 08:00:00,Organic,71.21
2065,268,2023-06-22 09:00:00,Organic,1412.47
2066,474,2024-08-12 11:00:00,Direct,5.64
2067,410,2024-02-07 06:00:00,Organic,59.95
2068,474,2023-04-29 14:00:00,Organic,1365.68
2069,356,2023-12-02 07:00:00,Organic,253.31
2070,193,2023-03-15 03:00:00,Email,1242.85
2071,271,2023-05-27 20:00:00,Paid,94.74
2072,114,2024-09-26 14:00:00,Direct,323.73
2073,523,2024-12-18 00:00:00,Direct,97.96
2074,55,2024-01-29 18:00:00,Direct,179.43
2075,65,2023-01-22 02:00:00,Paid,741.47
2076,272,2023-04-15 17:00:00,Paid,606.84
2077,502,2024-04-03 15:00:00,Email,303.22
2078,362,2024-12-16 21:00:00,Organic,368.94
2079,146,2024-09-10 07:00:00,Affiliate,318.67
2080,209,2023-08-09 01:00:00,Organic,36.32
2081,286,2024-12-13 14:00:00,Affiliate,393.17
2082,10,2023-12-15 00:00:00,Paid,279.72
2083,186,2024-12-14 01:00:00,Paid,6.28
2084,574,2023-08-24 22:00:00,Organic,556.17
2085,597,2024-12-12 04:00:00,Paid,396.09
2086,464,2024-03-19 00:00:00,Organic,224.85
2087,134,2024-09-14 05:00:00,Direct,46.43
2088,171,2023-08-24 07:00:00,Direct,55.84
2089,213,2024-04-24 00:00:00,Organic,68.29
2090,530,2023-08-23 19:00:00,Organic,179.03
2091,502,2023-10-16 07:00:00,Direct,172.12
2092,572,2024-12-09 16:00:00,Organic,202.09
2093,600,2024-07-22 09:00:00,Organic,1299.41
2094,27,2024-09-01 08:00:00,Organic,293.79
2095,68,2024-01-11 22:00:00,Organic,168.69
2096,408,2024-02-23 17:00:00,Direct,232.68
2097,552,2023-07-18 14:00:00,Direct,489.76
2098,109,2024-03-12 21:00:00,Direct,135.01
2099,74,2024-08-18 17:00:00,Affiliate,660.73
2100,578,2023-10-08 02:00:00,Organic,554.03
2101,262,2024-12-02 22:00:00,Paid,205.44
2102,368,2023-06-01 01:00:00,Organic,247.55
2103,237,2023-10-29 21:00:00,Email,162.29
2104,366,2024-10-12 15:00:00,Organic,21.43
2105,286,2023-01-08 06:00:00,Direct,74.01
2106,378,2023-08-23 02:00:00,Direct,44.38
2107,376,2024-07-14 13:00:00,Direct,541.9
2108,76,2023-02-07 07:00:00,Paid,764.48
2109,9,2024-02-25 07:00:00,Direct,119.97
2110,196,2024-06-29 14:00:00,Direct,631.99
2111,290,2023-09-30 00:00:00,Affiliate,130.9
2112,61,2024-11-17 13:00:00,Organic,117.65
2113,389,2023-11-04 21:00:00,Direct,376.46
2114,563,2023-01-09 00:00:00,Direct,261.0
2115,564,2024-03-19 16:00:00,Direct,67.96
2116,8,2023-07-24 20:00:00,Email,285.19
2117,369,2024-11-28 20:00:00,Affiliate,144.9
2118,45,2023-07-16 09:00:00,Affiliate,634.12
2119,344,2023-04-25 12:00:00,Email,108.29
2120,375,2023-03-06 19:00:00,Organic,402.65
2121,27,2023-08-27 13:00:00,Direct,482.13
2122,193,2024-01-27 09:00:00,Organic,1127.11
2123,357,2024-01-04 08:00:00,Paid,96.66
2124,62,2023-07-14 10:00:00,Affiliate,165.54
2125,62,2023-01-12 09:00:00,Organic,32.28
2126,422,2024-11-19 16:00:00,Organic,501.42
2127,551,2023-08-05 10:00:00,Email,212.02
2128,380,2024-03-21 21:00:00,Direct,165.3
2129,277,2023-06-13 06:00:00,Affiliate,186.61
2130,431,2023-02-22 13:00:00,Direct,96.09
2131,115,2023-12-26 00:00:00,Organic,252.44
2132,121,2023-02-25 21:00:00,Direct,104.11
2133,525,2023-09-10 11:00:00,Paid,314.22
2134,416,2023-06-29 05:00:00,Organic,1163.42
2135,163,2023-08-23 22:00:00,Organic,586.19
2136,337,2024-12-08 19:00:00,Affiliate,319.34
2137,379,2023-03-21 06:00:00,Paid,433.39
2138,324,2023-01-22 10:00:00,Paid,33.23
2139,173,2024-03-15 00:00:00,Direct,5.95
2140,64,2024-07-23 06:00:00,Affiliate,656.97
2141,101,2024-01-31 06:00:00,Direct,116.37
2142,322,2024-10-01 22:00:00,Direct,465.12
2143,66,2023-08-19 09:00:00,Direct,259.31
2144,557,2024-07-27 15:00:00,Organic,25.01
2145,599,2023-03-31 07:00:00,Affiliate,124.41
2146,458,2024-04-01 08:00:00,Organic,72.91
2147,579,2023-12-20 12:00:00,Organic,656.08
2148,453,2023-11-29 22:00:00,Affiliate,2438.29
2149,259,2024-01-10 03:00:00,Paid,35.51
2150,426,2023-12-11 23:00:00,Paid,248.08
2151,178,2024-03-03 16:00:00,Direct,397.78
2152,280,2023-05-10 12:00:00,Paid,152.0
2153,344,2024-02-19 17:00:00,Direct,412.57
2154,17,2023-10-11 14:00:00,Email,154.49
2155,296,2023-08-11 07:00:00,Organic,39.77
2156,202,2024-04-07 00:00:00,Paid,91.3
2157,194,2023-10-03 09:00:00,Direct,377.15
2158,149,2023-05-20 04:00:00,Organic,1613.73
2159,375,2024-12-13 22:00:00,Direct,106.1
2160,35,2023-09-27 12:00:00,Organic,795.26
2161,369,2023-03-26 12:00:00,Organic,260.05
2162,29,2023-01-31 04:00:00,Paid,200.0
2163,221,2023-08-28 10:00:00,Direct,515.31
2164,53,2024-01-24 12:00:00,Paid,462.04
2165,353,2024-10-29 10:00:00,Direct,166.68
2166,392,2024-01-06 02:00:00,Direct,314.03
2167,76,2023-02-16 06:00:00,Paid,193.94
2168,494,2024-02-26 02:00:00,Paid,327.03
2169,522,2023-03-03 12:00:00,Organic,394.22
2170,117,2024-11-09 04:00:00,Direct,400.13
2171,280,2023-04-29 17:00:00,Paid,172.71
