session_id,customer_id,session_date,source,medium,device,is_variant_B,converted
8122,151,2024-01-13 10:00:00,Email,Organic,mobile,1,0
8123,196,2023-02-04 11:00:00,Referral,Direct,desktop,0,0
8124,367,2024-04-05 22:00:00,Referral,Email,tablet,1,0
8125,412,2023-01-01 15:00:00,Facebook,Email,desktop,1,0
8126,93,2024-09-24 04:00:00,Google,CPC,desktop,0,0
8127,295,2023-03-09 02:00:00,Facebook,Direct,desktop,0,0
8128,520,2023-02-01 23:00:00,Direct,Social,mobile,0,0
8129,492,2023-11-30 14:00:00,Google,Direct,desktop,0,1
8130,559,2024-10-29 20:00:00,Google,Organic,desktop,0,0
8131,153,2023-09-16 17:00:00,Referral,Email,desktop,1,0
8132,363,2024-05-08 14:00:00,Facebook,CPC,mobile,1,0
8133,333,2023-06-20 22:00:00,Referral,Organic,desktop,1,0
8134,15,2023-05-10 17:00:00,Referral,Direct,tablet,0,0
8135,124,2023-11-03 05:00:00,Referral,Email,mobile,0,0
8136,163,2023-09-10 07:00:00,Direct,Direct,mobile,0,1
8137,376,2023-07-25 10:00:00,Email,Direct,mobile,1,0
8138,173,2024-06-08 12:00:00,Email,Organic,desktop,0,0
8139,477,2023-02-19 22:00:00,Referral,Organic,desktop,1,0
8140,465,2024-06-24 00:00:00,Referral,Social,desktop,1,0
8141,49,2023-01-18 17:00:00,Google,Email,desktop,1,0
8142,417,2023-02-28 06:00:00,Referral,Social,desktop,0,0
8143,375,2024-12-18 02:00:00,Email,Organic,desktop,1,0
8144,77,2024-03-06 22:00:00,Email,Social,mobile,1,0
8145,58,2024-05-26 03:00:00,Email,CPC,mobile,0,0
8146,8,2023-11-06 10:00:00,Email,Direct,mobile,1,0
8147,171,2024-02-01 13:00:00,Facebook,CPC,mobile,1,0
8148,399,2023-07-02 07:00:00,Google,Organic,mobile,0,0
8149,229,2024-09-23 05:00:00,Facebook,Direct,mobile,0,0
8150,398,2023-07-03 04:00:00,Referral,Email,mobile,0,0
8151,488,2023-10-13 14:00:00,Google,CPC,desktop,1,0
8152,69,2024-11-17 22:00:00,Email,CPC,mobile,0,0
8153,492,2024-09-11 23:00:00,Referral,Email,desktop,0,0
8154,397,2023-03-20 04:00:00,Direct,CPC,mobile,1,0
8155,359,2023-08-05 04:00:00,Google,Email,tablet,1,0
8156,134,2023-05-25 05:00:00,Referral,Direct,mobile,0,1
8157,575,2023-02-22 09:00:00,Google,Direct,desktop,0,0
8158,597,2024-01-29 18:00:00,Email,Social,desktop,1,0
8159,158,2024-09-19 13:00:00,Email,Organic,mobile,1,0
8160,281,2024-11-07 05:00:00,Referral,Direct,mobile,1,0
8161,260,2024-06-10 23:00:00,Google,Direct,desktop,1,0
8162,213,2023-08-14 22:00:00,Facebook,Direct,mobile,0,0
8163,512,2024-02-10 19:00:00,Direct,Organic,mobile,0,0
8164,328,2024-10-25 16:00:00,Google,Social,mobile,0,0
8165,39,2023-05-28 18:00:00,Direct,CPC,desktop,1,0
8166,577,2024-05-02 21:00:00,Facebook,Email,mobile,0,0
8167,287,2023-10-26 15:00:00,Referral,CPC,mobile,1,0
8168,276,2024-07-09 18:00:00,Referral,Social,desktop,1,0
8169,92,2023-04-27 16:00:00,Email,Social,desktop,1,0
8170,37,2024-10-14 09:00:00,Email,Social,mobile,1,0
8171,209,2023-04-23 07:00:00,Google,Direct,mobile,1,0
8172,199,2024-07-14 05:00:00,Email,Social,mobile,0,0
8173,300,2024-11-09 11:00:00,Facebook,Organic,mobile,0,0
8174,537,2023-08-01 15:00:00,Email,Organic,desktop,0,0
8175,323,2024-05-27 21:00:00,Facebook,Email,desktop,0,0
8176,469,2024-01-29 18:00:00,Facebook,Direct,tablet,1,0
8177,158,2023-08-25 13:00:00,Referral,Organic,tablet,0,0
8178,215,2024-11-12 22:00:00,Facebook,CPC,desktop,1,0
8179,38,2023-03-11 22:00:00,Direct,CPC,desktop,0,0
8180,128,2023-11-04 04:00:00,Direct,Organic,desktop,0,0
8181,75,2024-05-21 17:00:00,Facebook,CPC,desktop,0,0
8182,55,2023-12-26 21:00:00,Email,Organic,mobile,1,1
8183,62,2024-03-27 12:00:00,Referral,Email,mobile,1,0
8184,511,2024-01-16 19:00:00,Referral,Direct,desktop,0,0
8185,568,2023-09-23 11:00:00,Google,CPC,mobile,0,0
8186,73,2024-09-14 05:00:00,Email,CPC,mobile,1,0
8187,339,2023-04-02 07:00:00,Referral,Organic,tablet,0,0
8188,152,2024-01-20 22:00:00,Email,CPC,mobile,0,0
8189,479,2023-04-28 17:00:00,Google,Direct,mobile,1,0
8190,25,2024-09-28 12:00:00,Direct,Direct,mobile,1,0
8191,445,2024-02-27 12:00:00,Direct,Social,tablet,1,0
8192,117,2023-02-17 19:00:00,Facebook,Organic,desktop,0,0
8193,152,2024-08-12 07:00:00,Email,Social,tablet,1,0
8194,74,2024-01-20 17:00:00,Direct,CPC,mobile,1,0
8195,202,2024-06-02 08:00:00,Direct,Email,tablet,1,0
8196,451,2024-03-17 19:00:00,Facebook,Email,mobile,1,0
8197,481,2024-08-25 08:00:00,Facebook,CPC,tablet,0,0
8198,391,2023-12-19 19:00:00,Direct,Email,desktop,0,0
8199,566,2024-03-29 18:00:00,Referral,Social,desktop,0,1
8200,528,2023-11-16 03:00:00,Referral,Email,desktop,1,1
8201,552,2023-03-11 00:00:00,Email,Email,desktop,1,0
8202,570,2024-01-02 20:00:00,Direct,Organic,desktop,1,0
8203,62,2024-02-07 07:00:00,Google,CPC,desktop,1,0
8204,542,2023-06-07 11:00:00,Direct,Email,desktop,0,0
8205,510,2024-01-31 20:00:00,Google,Organic,mobile,1,0
8206,298,2024-07-25 00:00:00,Facebook,Organic,desktop,1,0
8207,408,2024-01-22 15:00:00,Google,Email,desktop,0,0
8208,350,2024-07-13 10:00:00,Direct,CPC,desktop,0,0
8209,286,2023-01-08 23:00:00,Google,Organic,mobile,0,0
8210,389,2024-04-21 10:00:00,Referral,CPC,tablet,0,0
8211,268,2024-02-27 20:00:00,Email,CPC,desktop,0,0
8212,87,2023-11-07 21:00:00,Facebook,Social,desktop,0,0
8213,326,2024-04-29 10:00:00,Facebook,CPC,desktop,0,0
8214,304,2024-05-12 19:00:00,Facebook,Organic,mobile,1,1
8215,161,2023-10-18 22:00:00,Email,Email,desktop,1,1
8216,268,2024-04-07 21:00:00,Email,Organic,desktop,1,0
8217,378,2023-12-20 10:00:00,Email,Direct,mobile,0,0
8218,358,2024-09-29 15:00:00,Direct,Social,desktop,1,0
8219,353,2023-06-03 04:00:00,Facebook,CPC,desktop,1,0
8220,436,2023-05-08 10:00:00,Email,Direct,mobile,1,0
8221,587,2023-10-23 13:00:00,Facebook,Social,desktop,0,0
8222,555,2024-06-24 21:00:00,Google,Social,mobile,1,0
8223,289,2024-03-11 05:00:00,Referral,Direct,desktop,0,0
8224,591,2024-11-01 09:00:00,Referral,Organic,desktop,1,0
8225,183,2023-10-26 00:00:00,Google,Email,mobile,0,0
8226,444,2023-03-08 03:00:00,Google,Email,desktop,1,0
8227,9,2023-02-27 23:00:00,Email,Organic,desktop,1,0
8228,288,2023-05-23 11:00:00,Direct,Email,mobile,1,0
8229,255,2024-09-09 17:00:00,Google,Direct,desktop,1,0
8230,596,2024-10-02 16:00:00,Direct,Organic,desktop,0,0
8231,351,2023-05-16 09:00:00,Direct,Direct,desktop,1,0
8232,244,2024-08-04 09:00:00,Email,CPC,desktop,1,0
8233,444,2023-07-07 12:00:00,Direct,Organic,mobile,0,1
8234,91,2024-08-23 07:00:00,Direct,Direct,desktop,0,0
8235,519,2024-04-13 02:00:00,Direct,Email,desktop,0,0
8236,367,2024-04-09 18:00:00,Facebook,Email,tablet,1,0
8237,235,2023-07-30 14:00:00,Google,Email,desktop,1,0
8238,192,2023-08-13 00:00:00,Facebook,Social,desktop,0,0
8239,123,2023-09-27 07:00:00,Facebook,Organic,desktop,0,0
8240,305,2023-01-14 20:00:00,Referral,Direct,desktop,0,0
8241,401,2024-02-28 10:00:00,Facebook,Organic,desktop,0,0
8242,300,2023-06-12 11:00:00,Facebook,CPC,desktop,0,0
8243,533,2023-02-23 10:00:00,Google,Social,tablet,0,0
8244,597,2024-04-15 18:00:00,Email,Direct,mobile,0,0
8245,105,2024-09-28 14:00:00,Email,Direct,mobile,0,0
8246,150,2024-09-19 17:00:00,Facebook,Social,desktop,1,0
8247,16,2024-04-13 01:00:00,Facebook,Direct,desktop,0,0
8248,66,2024-07-04 11:00:00,Direct,Email,desktop,1,0
8249,237,2024-10-23 07:00:00,Direct,Social,desktop,1,1
8250,380,2023-09-17 12:00:00,Facebook,Email,mobile,0,0
8251,91,2023-03-09 03:00:00,Facebook,Email,desktop,0,0
8252,424,2023-03-06 10:00:00,Facebook,Email,tablet,1,0
8253,565,2023-02-12 06:00:00,Email,Organic,desktop,1,0
8254,178,2023-09-26 06:00:00,Google,Organic,desktop,0,0
8255,273,2024-03-25 20:00:00,Email,Organic,desktop,1,0
8256,217,2023-07-09 04:00:00,Facebook,Direct,mobile,1,0
8257,45,2024-03-29 11:00:00,Direct,Organic,mobile,0,0
8258,306,2023-02-20 00:00:00,Referral,CPC,mobile,0,0
8259,330,2024-12-15 06:00:00,Facebook,Social,desktop,1,0
8260,407,2024-08-13 19:00:00,Email,Social,desktop,1,0
8261,538,2024-07-10 17:00:00,Facebook,Social,mobile,0,0
8262,454,2024-11-26 19:00:00,Email,Email,desktop,0,0
8263,338,2024-05-21 11:00:00,Facebook,CPC,desktop,0,0
8264,398,2024-08-22 05:00:00,Facebook,Social,desktop,1,0
8265,450,2023-03-21 00:00:00,Email,CPC,desktop,0,0
8266,289,2024-06-16 16:00:00,Google,Organic,mobile,0,0
8267,215,2024-12-17 05:00:00,Direct,Direct,mobile,0,0
8268,255,2023-02-04 07:00:00,Email,Organic,mobile,1,0
8269,366,2023-08-30 06:00:00,Direct,CPC,desktop,0,0
8270,381,2024-06-08 10:00:00,Google,Email,desktop,0,0
8271,223,2024-07-06 23:00:00,Facebook,Email,desktop,1,0
8272,367,2024-11-23 17:00:00,Google,CPC,desktop,1,0
8273,57,2024-03-25 20:00:00,Facebook,Email,desktop,1,0
8274,365,2024-12-17 14:00:00,Facebook,Direct,mobile,0,0
8275,536,2023-09-24 18:00:00,Google,Social,desktop,1,0
8276,82,2023-05-21 18:00:00,Referral,Email,desktop,0,0
8277,361,2024-01-24 06:00:00,Referral,Social,mobile,1,1
8278,163,2023-04-22 07:00:00,Referral,Organic,mobile,0,0
8279,74,2024-02-29 12:00:00,Referral,Social,mobile,1,0
8280,332,2023-03-12 00:00:00,Google,CPC,desktop,1,0
8281,20,2023-08-02 11:00:00,Google,Email,desktop,1,0
8282,423,2024-03-25 08:00:00,Facebook,Email,desktop,1,0
8283,140,2023-06-25 17:00:00,Referral,Email,mobile,1,0
8284,380,2024-11-22 17:00:00,Facebook,Organic,desktop,1,0
8285,129,2024-11-02 13:00:00,Referral,Organic,desktop,1,0
8286,192,2024-04-29 02:00:00,Facebook,Organic,desktop,1,0
8287,430,2024-08-06 11:00:00,Google,Direct,mobile,1,1
8288,399,2024-06-15 20:00:00,Google,Email,mobile,0,0
8289,266,2024-11-12 08:00:00,Google,Social,desktop,1,0
8290,533,2024-02-18 22:00:00,Email,Organic,mobile,0,0
8291,600,2024-04-14 23:00:00,Direct,Email,desktop,0,0
8292,192,2023-10-29 10:00:00,Referral,CPC,desktop,0,0
8293,245,2024-07-25 15:00:00,Facebook,Direct,tablet,0,0
8294,564,2024-09-16 08:00:00,Referral,CPC,tablet,1,0
8295,193,2024-05-15 10:00:00,Referral,CPC,desktop,0,0
8296,224,2024-06-04 12:00:00,Google,Direct,desktop,1,0
8297,339,2024-05-12 19:00:00,Referral,CPC,desktop,0,0
8298,315,2024-06-26 19:00:00,Email,Social,mobile,1,0
8299,224,2023-01-27 02:00:00,Direct,Social,desktop,1,0
8300,271,2024-10-15 20:00:00,Referral,CPC,desktop,1,0
8301,436,2023-01-30 02:00:00,Direct,Email,desktop,1,0
8302,12,2023-10-14 17:00:00,Direct,Organic,desktop,1,0
8303,219,2023-04-21 11:00:00,Facebook,Social,desktop,0,0
8304,305,2024-11-21 15:00:00,Google,Direct,tablet,0,0
8305,338,2023-08-12 05:00:00,Facebook,Direct,mobile,0,0
8306,203,2024-02-01 11:00:00,Email,Email,desktop,1,0
8307,120,2024-02-20 05:00:00,Referral,Social,desktop,1,0
8308,70,2023-12-29 21:00:00,Google,Social,desktop,0,0
8309,125,2023-03-09 12:00:00,Referral,Organic,desktop,0,0
8310,487,2023-10-13 14:00:00,Referral,Social,desktop,0,0
8311,65,2023-01-02 22:00:00,Direct,CPC,mobile,0,0
8312,251,2023-02-04 01:00:00,Referral,CPC,mobile,1,0
8313,330,2023-10-21 15:00:00,Email,CPC,desktop,0,0
8314,174,2024-03-18 09:00:00,Referral,Organic,desktop,0,0
8315,155,2024-04-02 00:00:00,Direct,Organic,mobile,0,0
8316,53,2024-06-08 21:00:00,Email,Social,desktop,0,0
8317,342,2023-06-13 20:00:00,Facebook,Social,desktop,0,0
8318,302,2024-11-08 23:00:00,Direct,Social,desktop,0,0
8319,468,2023-04-21 13:00:00,Google,Organic,desktop,1,0
8320,312,2024-10-27 10:00:00,Facebook,Social,mobile,0,0
8321,362,2024-07-06 12:00:00,Google,CPC,desktop,0,0
8322,543,2024-01-27 03:00:00,Email,CPC,desktop,0,0
8323,557,2024-12-07 09:00:00,Google,CPC,desktop,1,0
8324,302,2023-02-27 16:00:00,Google,Email,desktop,0,0
8325,194,2023-12-01 17:00:00,Referral,Social,desktop,0,0
8326,200,2024-08-19 17:00:00,Facebook,CPC,tablet,0,0
8327,33,2023-05-29 18:00:00,Facebook,Social,mobile,0,0
8328,424,2023-01-18 18:00:00,Google,Social,mobile,0,0
8329,430,2023-09-05 21:00:00,Referral,Organic,desktop,1,0
8330,419,2024-09-13 19:00:00,Referral,Direct,desktop,0,0
8331,441,2024-05-18 19:00:00,Facebook,Direct,desktop,0,0
8332,543,2024-01-11 18:00:00,Facebook,Direct,mobile,1,0
8333,20,2023-06-29 01:00:00,Google,Social,desktop,1,0
8334,176,2024-06-22 03:00:00,Email,CPC,tablet,1,0
8335,586,2024-02-19 02:00:00,Facebook,CPC,desktop,1,0
8336,569,2024-11-23 20:00:00,Referral,CPC,mobile,1,0
8337,326,2023-05-13 21:00:00,Facebook,Direct,mobile,1,0
8338,471,2024-05-16 07:00:00,Direct,Direct,desktop,1,0
8339,241,2023-02-20 15:00:00,Google,Email,mobile,1,0
8340,551,2024-08-01 14:00:00,Facebook,CPC,desktop,0,0
8341,40,2024-07-04 17:00:00,Email,Email,tablet,1,0
8342,503,2023-01-27 22:00:00,Email,Organic,tablet,0,0
8343,27,2024-11-08 09:00:00,Referral,Organic,mobile,1,0
8344,121,2024-12-14 12:00:00,Google,Social,desktop,1,0
8345,396,2023-07-16 05:00:00,Email,Social,mobile,1,0
8346,580,2024-12-14 11:00:00,Referral,Organic,mobile,1,0
8347,443,2024-01-31 00:00:00,Google,Email,desktop,0,0
8348,22,2024-02-28 18:00:00,Email,CPC,mobile,1,0
8349,149,2023-01-22 14:00:00,Facebook,CPC,desktop,1,0
8350,323,2024-02-23 03:00:00,Facebook,Direct,desktop,1,0
8351,252,2023-02-10 18:00:00,Email,Social,desktop,1,0
8352,344,2024-09-17 12:00:00,Email,Social,desktop,0,0
8353,550,2024-08-01 08:00:00,Direct,Social,tablet,0,0
8354,313,2023-11-17 11:00:00,Email,Direct,tablet,1,0
8355,542,2023-06-04 20:00:00,Email,Organic,mobile,0,0
8356,132,2024-08-24 03:00:00,Direct,Organic,mobile,1,0
8357,586,2024-09-01 02:00:00,Direct,Email,mobile,0,0
8358,509,2023-04-01 08:00:00,Email,Organic,desktop,0,0
8359,221,2024-07-07 06:00:00,Facebook,Email,desktop,1,0
8360,327,2024-03-04 16:00:00,Direct,CPC,desktop,0,1
8361,425,2023-04-18 14:00:00,Email,CPC,mobile,0,0
8362,88,2024-09-16 11:00:00,Referral,Email,mobile,1,0
8363,376,2024-02-13 16:00:00,Google,Organic,desktop,1,1
8364,465,2024-12-07 19:00:00,Referral,Direct,desktop,1,0
8365,207,2023-09-17 07:00:00,Email,Social,desktop,1,0
8366,283,2023-12-12 03:00:00,Google,Email,desktop,1,0
8367,212,2024-11-30 09:00:00,Google,Email,desktop,0,0
8368,128,2023-03-12 11:00:00,Facebook,Social,desktop,0,0
8369,567,2023-11-20 11:00:00,Google,Direct,desktop,0,0
8370,157,2023-01-04 08:00:00,Google,CPC,mobile,0,0
8371,355,2023-01-09 00:00:00,Email,Direct,desktop,0,0
8372,535,2023-12-11 16:00:00,Email,Direct,mobile,0,0
8373,27,2024-06-03 06:00:00,Google,CPC,desktop,1,0
8374,209,2023-02-15 22:00:00,Direct,Email,desktop,0,0
8375,395,2023-03-20 00:00:00,Referral,Organic,mobile,1,0
8376,286,2023-09-26 11:00:00,Facebook,Direct,mobile,0,0
8377,236,2024-05-29 04:00:00,Direct,Email,mobile,1,0
8378,337,2023-01-14 17:00:00,Facebook,CPC,desktop,0,0
8379,132,2024-06-10 19:00:00,Facebook,Organic,mobile,0,0
8380,237,2023-04-28 18:00:00,Referral,CPC,desktop,1,0
8381,430,2023-11-29 16:00:00,Email,Organic,tablet,1,0
8382,320,2024-06-26 21:00:00,Facebook,Email,mobile,1,0
8383,204,2023-09-21 05:00:00,Google,Social,mobile,1,0
8384,25,2023-11-06 02:00:00,Google,Email,mobile,0,0
8385,30,2023-03-20 10:00:00,Email,Email,mobile,0,0
8386,589,2023-05-26 03:00:00,Referral,CPC,mobile,0,0
8387,51,2024-09-14 08:00:00,Direct,Email,mobile,0,0
8388,480,2024-05-25 01:00:00,Referral,Organic,mobile,1,0
8389,530,2024-07-26 06:00:00,Direct,Direct,tablet,1,0
8390,205,2024-03-02 19:00:00,Facebook,CPC,desktop,0,0
8391,303,2023-01-26 01:00:00,Google,CPC,desktop,0,0
8392,300,2024-01-30 07:00:00,Google,Direct,desktop,1,0
8393,158,2024-01-16 20:00:00,Google,Social,tablet,0,0
8394,578,2023-03-29 19:00:00,Facebook,Social,desktop,0,0
8395,590,2023-10-21 08:00:00,Facebook,Social,desktop,0,0
8396,154,2023-09-09 19:00:00,Facebook,Organic,desktop,0,0
8397,430,2024-01-06 22:00:00,Email,Organic,tablet,1,0
8398,43,2023-12-17 15:00:00,Google,Organic,desktop,1,0
8399,20,2024-10-08 22:00:00,Google,Email,mobile,1,0
8400,237,2024-10-06 01:00:00,Direct,Email,tablet,0,0
8401,474,2024-03-14 04:00:00,Direct,Organic,desktop,1,0
8402,473,2023-05-25 14:00:00,Facebook,Social,desktop,0,0
8403,175,2023-10-23 05:00:00,Direct,CPC,desktop,1,0
8404,593,2024-03-02 18:00:00,Google,Direct,mobile,1,0
8405,435,2024-06-01 19:00:00,Facebook,Direct,mobile,1,0
8406,474,2024-12-15 10:00:00,Referral,Direct,desktop,0,0
8407,323,2023-07-03 01:00:00,Email,CPC,desktop,0,0
8408,2,2023-03-02 15:00:00,Google,CPC,desktop,1,0
8409,214,2023-01-03 08:00:00,Email,Direct,desktop,0,0
8410,210,2024-10-06 19:00:00,Direct,Social,desktop,1,0
8411,188,2023-05-08 23:00:00,Email,Email,desktop,0,0
8412,329,2023-07-28 02:00:00,Referral,Email,mobile,0,0
8413,175,2023-05-24 12:00:00,Direct,Social,mobile,1,0
8414,568,2024-10-05 09:00:00,Referral,CPC,desktop,1,0
8415,216,2024-08-05 02:00:00,Google,Social,desktop,1,0
8416,320,2023-02-04 12:00:00,Referral,Organic,mobile,1,0
8417,331,2023-09-13 12:00:00,Facebook,Email,desktop,0,0
8418,466,2024-10-08 07:00:00,Facebook,Social,mobile,1,0
8419,349,2024-01-09 21:00:00,Facebook,CPC,mobile,0,0
8420,243,2023-01-12 16:00:00,Referral,Organic,mobile,0,0
8421,354,2023-11-18 15:00:00,Facebook,Social,mobile,0,0
8422,475,2023-07-28 17:00:00,Facebook,Organic,mobile,0,0
8423,237,2024-05-05 18:00:00,Direct,Direct,tablet,1,0
8424,121,2024-04-18 07:00:00,Google,Organic,mobile,0,0
8425,4,2023-12-17 22:00:00,Google,Organic,desktop,1,0
8426,79,2024-08-13 02:00:00,Email,Direct,mobile,0,0
8427,559,2024-08-24 00:00:00,Google,Direct,desktop,0,0
8428,345,2024-02-07 16:00:00,Direct,Direct,tablet,1,0
8429,148,2023-01-14 12:00:00,Email,CPC,desktop,0,0
8430,554,2023-07-09 15:00:00,Email,CPC,mobile,1,0
8431,215,2023-08-19 09:00:00,Referral,Social,desktop,0,0
8432,23,2023-11-01 23:00:00,Google,Organic,tablet,0,0
8433,81,2024-05-07 11:00:00,Direct,Social,desktop,0,1
8434,259,2024-10-07 00:00:00,Email,Social,desktop,1,0
8435,470,2024-03-26 16:00:00,Direct,Social,mobile,1,1
8436,491,2024-11-13 11:00:00,Referral,Organic,desktop,0,0
8437,585,2024-09-04 09:00:00,Google,Organic,desktop,1,0
8438,571,2023-06-28 18:00:00,Email,CPC,mobile,1,0
8439,474,2024-06-28 20:00:00,Email,CPC,desktop,0,0
8440,310,2023-08-28 21:00:00,Direct,Email,desktop,0,0
8441,165,2024-06-24 03:00:00,Direct,Social,mobile,0,0
8442,150,2024-03-03 23:00:00,Google,Social,mobile,0,0
8443,159,2024-08-15 10:00:00,Referral,Direct,desktop,0,0
8444,174,2024-12-21 23:00:00,Facebook,Social,mobile,0,0
8445,434,2024-01-21 17:00:00,Google,Social,desktop,0,0
8446,96,2023-12-12 03:00:00,Direct,Organic,desktop,1,0
8447,17,2024-05-24 16:00:00,Google,CPC,mobile,1,0
8448,338,2024-08-13 14:00:00,Direct,CPC,desktop,1,0
8449,421,2024-07-23 16:00:00,Google,CPC,desktop,0,0
8450,450,2023-09-11 00:00:00,Referral,Organic,desktop,1,0
8451,600,2024-03-23 11:00:00,Direct,CPC,tablet,1,0
8452,353,2023-07-05 11:00:00,Email,Direct,desktop,1,0
8453,230,2024-07-01 17:00:00,Email,CPC,desktop,1,1
8454,426,2023-01-11 21:00:00,Facebook,Social,desktop,1,0
8455,42,2024-03-30 03:00:00,Direct,Direct,desktop,1,0
8456,454,2024-06-02 16:00:00,Email,Email,mobile,0,0
8457,310,2023-04-01 17:00:00,Direct,Social,desktop,1,0
8458,171,2023-10-30 09:00:00,Email,CPC,mobile,0,0
8459,115,2023-12-11 09:00:00,Referral,Email,desktop,0,0
8460,44,2023-04-28 01:00:00,Referral,Social,desktop,1,0
8461,591,2023-10-16 10:00:00,Referral,Social,desktop,0,0
8462,599,2023-05-04 13:00:00,Google,Social,desktop,0,0
8463,69,2023-05-17 05:00:00,Facebook,Email,mobile,0,0
8464,177,2024-04-12 17:00:00,Referral,CPC,desktop,0,0
8465,40,2023-12-31 07:00:00,Google,CPC,mobile,0,0
8466,220,2023-05-13 00:00:00,Google,Organic,mobile,0,0
8467,490,2024-01-03 15:00:00,Referral,CPC,mobile,1,0
8468,435,2023-07-26 08:00:00,Email,CPC,desktop,0,0
8469,251,2023-07-31 11:00:00,Direct,Organic,mobile,0,0
8470,97,2023-07-11 18:00:00,Facebook,CPC,desktop,1,0
8471,246,2024-04-05 22:00:00,Direct,CPC,desktop,1,0
8472,151,2024-09-06 16:00:00,Facebook,Social,desktop,1,0
8473,505,2023-02-27 06:00:00,Email,Email,tablet,1,0
8474,50,2023-04-01 19:00:00,Referral,Organic,mobile,1,0
8475,168,2024-12-16 07:00:00,Direct,Social,mobile,1,0
8476,125,2024-07-18 12:00:00,Google,Social,desktop,1,0
8477,55,2023-11-28 23:00:00,Referral,CPC,desktop,0,0
8478,45,2023-02-09 05:00:00,Direct,Direct,desktop,1,0
8479,577,2024-06-27 04:00:00,Facebook,Email,mobile,1,1
8480,369,2023-01-22 01:00:00,Direct,Organic,mobile,0,0
8481,99,2024-11-04 14:00:00,Referral,Direct,mobile,1,0
8482,184,2024-01-24 19:00:00,Referral,Direct,mobile,1,0
8483,112,2023-04-26 06:00:00,Google,Email,desktop,1,0
8484,484,2023-07-30 18:00:00,Facebook,Social,tablet,0,0
8485,220,2024-05-07 14:00:00,Direct,Organic,mobile,0,0
8486,297,2024-08-13 19:00:00,Facebook,Email,desktop,1,0
8487,100,2023-11-06 08:00:00,Facebook,Organic,tablet,1,1
8488,247,2024-08-17 16:00:00,Facebook,Social,desktop,0,0
8489,275,2023-10-14 20:00:00,Referral,Email,desktop,1,0
8490,86,2023-01-16 20:00:00,Google,Direct,mobile,0,0
8491,323,2023-09-21 01:00:00,Referral,Email,mobile,0,0
8492,120,2024-09-07 12:00:00,Facebook,CPC,desktop,0,0
8493,562,2023-08-24 11:00:00,Email,Social,desktop,0,0
8494,137,2023-09-07 03:00:00,Referral,Direct,mobile,1,0
8495,49,2024-07-04 03:00:00,Referral,Social,desktop,1,0
8496,129,2023-03-02 15:00:00,Email,Email,mobile,1,0
8497,498,2023-05-13 08:00:00,Facebook,Direct,desktop,1,1
8498,86,2024-07-19 01:00:00,Referral,Organic,mobile,1,0
8499,331,2024-01-24 22:00:00,Email,Email,desktop,1,0
8500,4,2023-02-27 17:00:00,Google,Direct,desktop,1,0
8501,332,2023-04-16 03:00:00,Google,Direct,tablet,1,0
8502,335,2024-05-20 06:00:00,Email,Email,mobile,1,0
8503,419,2023-07-11 01:00:00,Google,CPC,desktop,0,0
8504,66,2023-09-08 06:00:00,Google,Email,mobile,0,0
8505,484,2024-02-10 11:00:00,Facebook,Organic,mobile,1,0
8506,582,2023-03-10 11:00:00,Referral,Email,mobile,0,0
8507,82,2023-06-20 10:00:00,Facebook,Social,desktop,1,0
8508,319,2024-05-28 05:00:00,Referral,Social,desktop,1,0
8509,385,2023-11-19 00:00:00,Direct,Direct,desktop,0,0
8510,576,2024-06-10 07:00:00,Direct,Social,mobile,1,0
8511,419,2024-12-20 01:00:00,Facebook,Social,mobile,0,0
8512,568,2023-01-22 12:00:00,Referral,Organic,mobile,1,0
8513,336,2024-08-22 06:00:00,Email,Organic,mobile,1,0
8514,204,2023-11-12 21:00:00,Email,Organic,desktop,1,0
8515,511,2023-12-06 10:00:00,Facebook,CPC,mobile,0,0
8516,369,2024-05-26 21:00:00,Email,Email,mobile,0,0
8517,558,2024-12-01 07:00:00,Google,CPC,desktop,0,0
8518,50,2023-09-04 06:00:00,Referral,CPC,desktop,1,0
8519,45,2024-08-12 21:00:00,Google,CPC,desktop,1,0
8520,243,2024-07-05 07:00:00,Google,Social,desktop,1,0
8521,232,2024-07-10 06:00:00,Referral,CPC,desktop,1,0
8522,416,2024-11-19 13:00:00,Google,Email,desktop,0,0
8523,1,2024-05-29 20:00:00,Email,Social,desktop,0,0
8524,44,2023-11-12 20:00:00,Google,Organic,desktop,1,0
8525,19,2024-04-11 07:00:00,Direct,Social,tablet,1,0
8526,143,2024-08-31 15:00:00,Email,CPC,mobile,0,0
8527,542,2024-03-27 04:00:00,Email,CPC,mobile,1,0
8528,152,2023-09-01 05:00:00,Facebook,Direct,mobile,1,0
8529,220,2024-06-12 23:00:00,Email,CPC,desktop,1,0
8530,150,2023-12-28 20:00:00,Direct,Organic,desktop,0,0
8531,121,2023-07-24 13:00:00,Direct,Email,mobile,1,0
8532,256,2024-12-20 18:00:00,Google,Email,desktop,0,0
8533,422,2023-10-17 05:00:00,Direct,Social,desktop,0,0
8534,335,2024-03-24 00:00:00,Email,Organic,desktop,1,0
8535,568,2023-06-09 17:00:00,Facebook,Direct,desktop,1,0
8536,164,2024-12-18 08:00:00,Email,Direct,mobile,1,0
8537,174,2023-06-04 04:00:00,Email,Social,tablet,0,0
8538,495,2024-05-17 09:00:00,Facebook,CPC,mobile,0,0
8539,97,2023-03-03 11:00:00,Email,Organic,mobile,0,0
