customer_id,month,events,minutes_used,feature_X_used
668,2023-02-01,98,607,30
668,2023-03-01,103,983,35
668,2023-04-01,81,583,21
668,2023-05-01,142,173,39
668,2023-06-01,108,561,26
668,2023-07-01,181,514,42
668,2023-08-01,134,739,36
668,2023-09-01,94,781,22
668,2023-10-01,24,936,8
668,2023-11-01,198,698,63
669,2023-01-01,0,384,1
669,2023-02-01,138,288,49
669,2023-03-01,64,259,20
669,2023-04-01,159,337,43
669,2023-05-01,104,478,29
669,2023-06-01,140,579,47
670,2023-01-01,103,593,25
670,2023-02-01,62,286,19
670,2023-03-01,147,391,47
670,2023-04-01,120,701,34
670,2023-05-01,7,365,0
670,2023-06-01,184,256,58
670,2023-07-01,39,669,18
670,2023-08-01,125,763,35
671,2023-01-01,250,398,81
671,2023-02-01,147,186,47
672,2023-01-01,76,481,24
672,2023-02-01,99,308,35
672,2023-03-01,118,196,37
672,2023-04-01,32,446,11
672,2023-05-01,163,330,45
672,2023-06-01,0,945,1
672,2023-07-01,137,438,33
673,2023-01-01,0,582,0
673,2023-02-01,142,584,40
673,2023-03-01,52,331,26
673,2023-04-01,171,298,50
673,2023-05-01,13,292,1
673,2023-06-01,206,427,59
673,2023-07-01,131,569,30
673,2023-08-01,141,412,37
673,2023-09-01,0,333,0
673,2023-10-01,155,179,48
673,2023-11-01,53,369,9
673,2023-12-01,213,503,60
673,2024-01-01,86,405,33
673,2024-02-01,200,628,68
673,2024-03-01,118,622,24
673,2024-04-01,116,682,35
673,2024-05-01,100,413,21
673,2024-06-01,59,782,20
673,2024-07-01,145,554,35
673,2024-08-01,108,610,36
674,2023-01-01,53,370,16
674,2023-02-01,128,607,34
674,2023-03-01,136,245,40
674,2023-04-01,81,635,23
674,2023-05-01,88,389,25
674,2023-06-01,142,386,44
674,2023-07-01,241,381,78
674,2023-08-01,210,445,76
674,2023-09-01,92,464,26
674,2023-10-01,200,613,54
674,2023-11-01,161,262,50
674,2023-12-01,8,648,0
674,2024-01-01,44,477,15
674,2024-02-01,221,171,59
674,2024-03-01,98,262,33
674,2024-04-01,114,370,42
674,2024-05-01,122,758,33
674,2024-06-01,84,289,31
674,2024-07-01,216,672,72
674,2024-08-01,72,428,17
675,2023-01-01,7,296,0
675,2023-02-01,132,10,39
675,2023-03-01,180,471,50
675,2023-04-01,79,437,25
676,2023-01-01,184,400,51
676,2023-02-01,134,459,49
677,2023-01-01,0,296,1
678,2023-01-01,77,332,23
678,2023-02-01,147,561,41
678,2023-03-01,88,359,22
678,2023-04-01,181,912,55
678,2023-05-01,101,0,30
678,2023-06-01,38,446,11
678,2023-07-01,145,536,49
678,2023-08-01,50,367,15
678,2023-09-01,250,387,79
678,2023-10-01,185,702,59
678,2023-11-01,110,104,35
678,2023-12-01,85,407,22
678,2024-01-01,151,96,49
679,2023-01-01,100,747,32
679,2023-02-01,95,446,30
679,2023-03-01,155,599,39
679,2023-04-01,128,655,36
679,2023-05-01,222,336,71
680,2023-01-01,51,273,13
680,2023-02-01,51,187,13
681,2023-01-01,83,648,13
681,2023-02-01,133,662,34
681,2023-03-01,29,655,5
681,2023-04-01,62,87,23
681,2023-05-01,196,558,49
681,2023-06-01,111,310,33
681,2023-07-01,177,405,47
681,2023-08-01,84,781,29
681,2023-09-01,66,460,20
681,2023-10-01,109,623,35
681,2023-11-01,140,524,39
681,2023-12-01,82,337,16
681,2024-01-01,69,133,16
681,2024-02-01,196,451,52
682,2023-01-01,160,281,55
683,2023-01-01,235,649,74
683,2023-02-01,172,541,49
683,2023-03-01,19,552,9
683,2023-04-01,27,777,10
683,2023-05-01,66,550,19
684,2023-01-01,64,233,27
684,2023-02-01,19,593,7
684,2023-03-01,67,422,21
684,2023-04-01,129,684,43
684,2023-05-01,158,229,43
684,2023-06-01,142,457,42
684,2023-07-01,157,380,53
684,2023-08-01,63,560,20
685,2023-01-01,95,376,27
685,2023-02-01,75,590,27
685,2023-03-01,131,434,36
685,2023-04-01,75,700,27
685,2023-05-01,82,736,20
685,2023-06-01,146,191,39
685,2023-07-01,272,307,81
685,2023-08-01,112,566,32
685,2023-09-01,118,643,34
685,2023-10-01,141,506,37
686,2023-01-01,122,314,36
686,2023-02-01,154,539,35
686,2023-03-01,145,359,54
686,2023-04-01,118,409,30
686,2023-05-01,196,705,54
686,2023-06-01,0,443,1
686,2023-07-01,186,709,55
686,2023-08-01,123,775,40
687,2023-01-01,29,517,9
687,2023-02-01,155,563,45
687,2023-03-01,92,308,33
687,2023-04-01,70,0,13
688,2023-01-01,55,579,20
688,2023-02-01,66,635,28
689,2023-01-01,253,513,67
689,2023-02-01,177,858,49
689,2023-03-01,15,335,7
689,2023-04-01,238,561,68
689,2023-05-01,210,796,69
689,2023-06-01,39,540,16
689,2023-07-01,176,395,59
689,2023-08-01,103,407,31
689,2023-09-01,80,135,27
689,2023-10-01,53,535,15
689,2023-11-01,92,443,34
689,2023-12-01,250,304,85
689,2024-01-01,101,261,30
689,2024-02-01,179,364,49
689,2024-03-01,61,286,21
689,2024-04-01,7,410,2
689,2024-05-01,78,82,21
689,2024-06-01,114,704,39
689,2024-07-01,145,1029,48
689,2024-08-01,38,863,11
690,2023-01-01,157,704,46
690,2023-02-01,79,596,19
690,2023-03-01,34,334,15
690,2023-04-01,37,269,11
690,2023-05-01,29,257,4
690,2023-06-01,211,577,63
690,2023-07-01,153,368,37
690,2023-08-01,153,437,47
690,2023-09-01,67,470,17
690,2023-10-01,178,244,65
691,2023-01-01,203,695,61
691,2023-02-01,65,811,24
691,2023-03-01,162,594,52
692,2023-01-01,115,107,34
692,2023-02-01,155,477,39
692,2023-03-01,190,191,60
692,2023-04-01,210,258,64
693,2023-01-01,32,571,4
693,2023-02-01,93,489,27
693,2023-03-01,139,418,42
693,2023-04-01,33,640,10
694,2023-01-01,85,551,29
694,2023-02-01,169,244,58
694,2023-03-01,80,667,26
694,2023-04-01,187,709,61
694,2023-05-01,18,230,5
694,2023-06-01,129,652,34
694,2023-07-01,172,507,50
694,2023-08-01,189,367,51
694,2023-09-01,142,311,37
694,2023-10-01,161,31,45
694,2023-11-01,133,295,35
695,2023-01-01,63,261,17
695,2023-02-01,195,842,58
695,2023-03-01,137,389,35
695,2023-04-01,248,230,74
695,2023-05-01,124,438,29
696,2023-01-01,96,535,30
696,2023-02-01,87,415,27
696,2023-03-01,117,417,40
696,2023-04-01,69,869,22
696,2023-05-01,206,347,84
696,2023-06-01,148,446,59
696,2023-07-01,150,311,42
696,2023-08-01,154,197,40
696,2023-09-01,192,459,52
696,2023-10-01,145,431,45
696,2023-11-01,119,768,30
696,2023-12-01,57,74,21
696,2024-01-01,135,548,43
696,2024-02-01,147,259,43
696,2024-03-01,122,607,40
696,2024-04-01,164,185,35
696,2024-05-01,171,438,46
696,2024-06-01,146,749,35
696,2024-07-01,121,507,32
696,2024-08-01,155,554,47
697,2023-01-01,86,480,27
697,2023-02-01,195,511,72
697,2023-03-01,109,476,37
697,2023-04-01,118,522,34
697,2023-05-01,232,661,71
697,2023-06-01,119,60,35
698,2023-01-01,129,359,38
698,2023-02-01,68,287,26
698,2023-03-01,81,140,24
698,2023-04-01,76,279,30
698,2023-05-01,109,555,29
698,2023-06-01,84,291,24
698,2023-07-01,105,506,37
698,2023-08-01,96,751,31
698,2023-09-01,121,661,46
698,2023-10-01,78,622,17
698,2023-11-01,73,584,24
698,2023-12-01,115,429,40
698,2024-01-01,74,435,21
698,2024-02-01,14,413,5
698,2024-03-01,85,452,24
698,2024-04-01,99,472,33
698,2024-05-01,75,797,33
698,2024-06-01,212,442,69
698,2024-07-01,131,521,31
699,2023-01-01,201,531,59
699,2023-02-01,0,172,0
699,2023-03-01,84,468,23
699,2023-04-01,128,506,39
699,2023-05-01,131,441,45
699,2023-06-01,132,365,36
699,2023-07-01,170,513,50
699,2023-08-01,134,483,34
699,2023-09-01,62,587,24
699,2023-10-01,229,486,78
699,2023-11-01,137,531,44
699,2023-12-01,99,883,28
699,2024-01-01,25,562,9
699,2024-02-01,218,478,79
699,2024-03-01,13,366,4
699,2024-04-01,118,656,34
699,2024-05-01,102,804,29
699,2024-06-01,95,456,33
699,2024-07-01,124,591,34
699,2024-08-01,157,439,47
700,2023-01-01,165,580,49
700,2023-02-01,135,297,44
700,2023-03-01,147,483,43
700,2023-04-01,7,511,2
700,2023-05-01,99,387,30
701,2023-01-01,219,715,67
701,2023-02-01,162,893,56
702,2023-01-01,39,809,14
702,2023-02-01,23,392,4
702,2023-03-01,157,599,49
703,2023-01-01,106,657,32
703,2023-02-01,66,569,23
703,2023-03-01,124,514,40
703,2023-04-01,98,462,28
703,2023-05-01,134,278,45
703,2023-06-01,160,198,52
703,2023-07-01,46,455,17
703,2023-08-01,219,642,58
704,2023-01-01,249,487,82
704,2023-02-01,220,593,66
704,2023-03-01,14,843,4
704,2023-04-01,116,578,42
704,2023-05-01,172,606,58
704,2023-06-01,16,444,2
705,2023-01-01,104,977,32
706,2023-01-01,37,687,15
706,2023-02-01,118,247,31
706,2023-03-01,176,390,44
706,2023-04-01,98,783,31
706,2023-05-01,149,596,47
706,2023-06-01,135,302,43
706,2023-07-01,216,563,65
707,2023-01-01,163,955,49
707,2023-02-01,159,461,46
708,2023-01-01,15,502,4
708,2023-02-01,91,947,31
708,2023-03-01,209,746,50
708,2023-04-01,161,471,36
708,2023-05-01,93,472,33
708,2023-06-01,90,531,21
708,2023-07-01,133,644,50
708,2023-08-01,103,632,22
708,2023-09-01,105,613,28
708,2023-10-01,140,239,40
708,2023-11-01,0,652,0
708,2023-12-01,141,509,40
708,2024-01-01,175,414,58
708,2024-02-01,190,140,53
708,2024-03-01,74,783,26
708,2024-04-01,149,362,38
708,2024-05-01,141,734,40
708,2024-06-01,155,336,47
708,2024-07-01,52,512,21
708,2024-08-01,80,783,23
709,2023-01-01,30,616,9
709,2023-02-01,92,466,32
709,2023-03-01,268,221,72
710,2023-01-01,60,489,10
710,2023-02-01,37,68,15
710,2023-03-01,143,282,41
710,2023-04-01,117,489,31
710,2023-05-01,90,807,25
710,2023-06-01,109,677,24
710,2023-07-01,139,752,36
710,2023-08-01,99,199,25
710,2023-09-01,192,801,69
710,2023-10-01,55,510,22
710,2023-11-01,132,229,39
710,2023-12-01,185,370,54
710,2024-01-01,15,319,4
710,2024-02-01,132,375,39
711,2023-01-01,209,498,66
711,2023-02-01,98,758,33
711,2023-03-01,62,476,20
711,2023-04-01,94,528,30
711,2023-05-01,164,191,47
711,2023-06-01,178,471,52
711,2023-07-01,170,621,47
711,2023-08-01,57,87,13
711,2023-09-01,222,433,59
711,2023-10-01,71,396,19
711,2023-11-01,112,614,34
712,2023-01-01,150,998,44
712,2023-02-01,85,625,19
712,2023-03-01,122,253,39
712,2023-04-01,111,609,33
712,2023-05-01,255,532,66
712,2023-06-01,0,486,1
712,2023-07-01,41,517,9
712,2023-08-01,82,754,28
712,2023-09-01,150,349,42
712,2023-10-01,159,134,51
712,2023-11-01,209,501,64
712,2023-12-01,152,578,51
712,2024-01-01,106,377,29
713,2023-01-01,135,365,50
713,2023-02-01,185,683,60
713,2023-03-01,0,580,0
713,2023-04-01,97,107,36
713,2023-05-01,88,745,24
713,2023-06-01,137,244,52
714,2023-01-01,158,560,51
714,2023-02-01,51,362,20
714,2023-03-01,81,565,27
714,2023-04-01,67,488,23
714,2023-05-01,89,318,27
715,2023-01-01,155,677,40
716,2023-01-01,80,329,27
716,2023-02-01,151,654,52
716,2023-03-01,139,449,33
716,2023-04-01,148,746,47
716,2023-05-01,78,456,20
716,2023-06-01,134,370,45
716,2023-07-01,214,803,70
716,2023-08-01,79,333,22
716,2023-09-01,196,556,58
716,2023-10-01,178,464,57
717,2023-01-01,24,666,8
717,2023-02-01,82,456,27
717,2023-03-01,209,701,64
717,2023-04-01,77,412,20
718,2023-01-01,114,602,33
718,2023-02-01,91,263,29
718,2023-03-01,125,469,42
718,2023-04-01,135,579,37
718,2023-05-01,113,740,24
718,2023-06-01,133,1076,50
718,2023-07-01,11,514,7
719,2023-01-01,159,527,49
719,2023-02-01,109,701,37
719,2023-03-01,29,538,12
720,2023-01-01,254,185,70
720,2023-02-01,104,373,29
720,2023-03-01,99,302,27
720,2023-04-01,209,691,69
720,2023-05-01,57,596,10
721,2023-01-01,76,529,25
721,2023-02-01,44,732,7
721,2023-03-01,139,0,45
721,2023-04-01,91,762,30
722,2023-01-01,126,419,35
722,2023-02-01,158,812,50
722,2023-03-01,42,202,14
722,2023-04-01,145,728,42
722,2023-05-01,0,867,0
722,2023-06-01,148,605,53
723,2023-01-01,52,573,16
723,2023-02-01,98,529,27
723,2023-03-01,38,353,15
723,2023-04-01,132,331,36
723,2023-05-01,111,297,32
723,2023-06-01,149,487,46
723,2023-07-01,104,442,30
723,2023-08-01,53,774,17
723,2023-09-01,75,541,13
723,2023-10-01,54,354,15
723,2023-11-01,179,445,60
723,2023-12-01,64,500,23
723,2024-01-01,132,460,37
723,2024-02-01,140,429,36
723,2024-03-01,36,762,9
723,2024-04-01,128,432,40
723,2024-05-01,163,296,40
723,2024-06-01,290,295,72
723,2024-07-01,69,854,23
723,2024-08-01,90,435,27
724,2023-01-01,26,630,8
724,2023-02-01,42,577,18
724,2023-03-01,154,681,49
724,2023-04-01,107,453,25
725,2023-01-01,142,91,35
725,2023-02-01,54,908,21
725,2023-03-01,123,392,44
725,2023-04-01,95,660,36
725,2023-05-01,140,302,60
725,2023-06-01,103,162,37
725,2023-07-01,80,426,24
725,2023-08-01,195,657,64
725,2023-09-01,305,761,84
725,2023-10-01,168,349,46
725,2023-11-01,111,602,29
725,2023-12-01,102,371,25
725,2024-01-01,138,585,46
725,2024-02-01,54,540,16
725,2024-03-01,84,622,28
725,2024-04-01,152,649,47
725,2024-05-01,77,351,25
725,2024-06-01,112,667,30
725,2024-07-01,90,486,35
725,2024-08-01,146,127,40
726,2023-01-01,207,711,61
726,2023-02-01,5,414,3
726,2023-03-01,133,903,51
726,2023-04-01,108,442,44
726,2023-05-01,139,481,45
726,2023-06-01,135,345,37
726,2023-07-01,70,403,17
726,2023-08-01,188,205,62
726,2023-09-01,104,153,37
726,2023-10-01,103,399,35
726,2023-11-01,166,652,45
726,2023-12-01,45,369,16
726,2024-01-01,147,541,43
726,2024-02-01,98,528,28
726,2024-03-01,117,384,46
727,2023-01-01,131,311,42
727,2023-02-01,117,924,44
727,2023-03-01,153,287,46
727,2023-04-01,96,780,32
727,2023-05-01,104,699,40
727,2023-06-01,115,769,34
727,2023-07-01,178,584,55
727,2023-08-01,149,373,48
728,2023-01-01,39,483,11
728,2023-02-01,126,0,42
728,2023-03-01,105,627,38
728,2023-04-01,196,388,56
729,2023-01-01,119,780,36
729,2023-02-01,227,221,66
729,2023-03-01,138,643,41
729,2023-04-01,96,303,29
729,2023-05-01,85,409,26
729,2023-06-01,115,193,27
729,2023-07-01,149,254,42
729,2023-08-01,196,481,56
729,2023-09-01,126,502,37
729,2023-10-01,76,244,17
729,2023-11-01,211,0,59
729,2023-12-01,61,394,23
729,2024-01-01,21,657,3
729,2024-02-01,20,395,6
729,2024-03-01,101,369,27
729,2024-04-01,204,401,71
729,2024-05-01,61,281,11
729,2024-06-01,231,232,75
729,2024-07-01,76,488,19
729,2024-08-01,130,429,49
730,2023-01-01,97,578,26
730,2023-02-01,111,300,36
730,2023-03-01,100,676,21
730,2023-04-01,129,399,37
730,2023-05-01,149,736,56
730,2023-06-01,45,633,14
730,2023-07-01,76,666,19
730,2023-08-01,116,318,36
731,2023-01-01,55,471,15
732,2023-01-01,187,494,60
732,2023-02-01,218,760,75
732,2023-03-01,111,372,39
732,2023-04-01,19,431,1
732,2023-05-01,140,424,50
732,2023-06-01,160,317,39
733,2023-01-01,104,305,29
733,2023-02-01,142,528,47
733,2023-03-01,89,548,31
733,2023-04-01,168,641,48
733,2023-05-01,128,672,34
733,2023-06-01,126,506,35
733,2023-07-01,179,307,67
733,2023-08-01,109,79,30
733,2023-09-01,76,548,16
733,2023-10-01,120,478,38
733,2023-11-01,183,460,58
733,2023-12-01,68,585,23
733,2024-01-01,36,670,16
733,2024-02-01,115,440,36
733,2024-03-01,47,723,9
733,2024-04-01,157,5,51
733,2024-05-01,121,667,38
733,2024-06-01,135,883,50
733,2024-07-01,200,639,55
733,2024-08-01,186,412,48
734,2023-01-01,73,289,25
734,2023-02-01,99,567,24
734,2023-03-01,223,400,65
734,2023-04-01,136,329,36
734,2023-05-01,148,415,49
735,2023-01-01,109,658,31
735,2023-02-01,112,689,35
735,2023-03-01,90,579,35
735,2023-04-01,140,439,43
735,2023-05-01,148,378,37
735,2023-06-01,34,661,11
735,2023-07-01,63,445,16
735,2023-08-01,136,673,40
735,2023-09-01,106,380,33
735,2023-10-01,86,567,22
735,2023-11-01,77,522,21
735,2023-12-01,181,234,53
735,2024-01-01,90,518,30
735,2024-02-01,59,186,14
735,2024-03-01,190,605,69
735,2024-04-01,161,294,51
735,2024-05-01,72,536,21
735,2024-06-01,20,660,6
735,2024-07-01,22,320,8
735,2024-08-01,112,440,33
736,2023-01-01,149,410,50
736,2023-02-01,155,610,45
736,2023-03-01,115,331,22
736,2023-04-01,93,1153,28
736,2023-05-01,194,335,56
736,2023-06-01,176,644,58
736,2023-07-01,166,203,43
736,2023-08-01,73,703,17
736,2023-09-01,137,773,43
736,2023-10-01,155,783,48
736,2023-11-01,185,354,47
736,2023-12-01,58,907,18
736,2024-01-01,112,530,31
736,2024-02-01,175,361,52
736,2024-03-01,138,205,48
736,2024-04-01,143,492,46
736,2024-05-01,182,954,61
736,2024-06-01,230,742,78
736,2024-07-01,131,400,38
736,2024-08-01,73,878,19
737,2023-01-01,161,366,45
738,2023-01-01,169,101,50
738,2023-02-01,0,362,0
738,2023-03-01,161,623,39
738,2023-04-01,82,435,25
738,2023-05-01,122,373,29
738,2023-06-01,130,492,34
738,2023-07-01,81,690,27
738,2023-08-01,202,498,65
738,2023-09-01,160,423,46
738,2023-10-01,54,264,16
738,2023-11-01,177,422,48
738,2023-12-01,63,619,16
738,2024-01-01,97,525,35
738,2024-02-01,238,675,64
738,2024-03-01,157,838,55
738,2024-04-01,81,424,25
738,2024-05-01,0,424,0
738,2024-06-01,52,866,18
738,2024-07-01,234,264,79
738,2024-08-01,139,261,34
739,2023-01-01,68,399,21
739,2023-02-01,150,659,46
739,2023-03-01,168,505,46
739,2023-04-01,275,767,94
739,2023-05-01,120,742,44
739,2023-06-01,0,258,0
740,2023-01-01,138,435,52
740,2023-02-01,0,311,1
740,2023-03-01,77,418,30
740,2023-04-01,13,415,2
740,2023-05-01,179,471,59
740,2023-06-01,156,676,45
740,2023-07-01,62,391,16
740,2023-08-01,122,490,36
740,2023-09-01,102,331,31
740,2023-10-01,147,326,33
741,2023-01-01,56,285,14
741,2023-02-01,128,807,36
741,2023-03-01,110,657,34
741,2023-04-01,233,810,54
741,2023-05-01,106,383,32
741,2023-06-01,90,467,26
741,2023-07-01,113,604,28
741,2023-08-01,259,524,67
742,2023-01-01,79,540,18
742,2023-02-01,135,448,38
742,2023-03-01,142,313,41
742,2023-04-01,78,476,21
742,2023-05-01,201,324,58
742,2023-06-01,105,404,32
742,2023-07-01,197,394,56
742,2023-08-01,165,339,43
742,2023-09-01,134,250,39
742,2023-10-01,151,526,41
742,2023-11-01,128,714,33
742,2023-12-01,63,252,19
742,2024-01-01,108,722,31
743,2023-01-01,153,394,46
743,2023-02-01,257,658,83
743,2023-03-01,119,667,34
743,2023-04-01,88,331,21
743,2023-05-01,163,236,42
743,2023-06-01,119,577,35
743,2023-07-01,113,421,39
743,2023-08-01,162,342,46
743,2023-09-01,131,320,52
744,2023-01-01,210,700,64
744,2023-02-01,14,435,7
744,2023-03-01,119,517,31
744,2023-04-01,262,434,95
744,2023-05-01,226,598,65
744,2023-06-01,48,743,12
744,2023-07-01,160,861,41
744,2023-08-01,0,359,1
744,2023-09-01,66,742,22
744,2023-10-01,130,457,34
744,2023-11-01,44,349,9
744,2023-12-01,86,609,19
744,2024-01-01,61,543,15
744,2024-02-01,137,416,37
744,2024-03-01,0,611,0
744,2024-04-01,144,348,40
744,2024-05-01,146,509,37
744,2024-06-01,176,732,49
745,2023-01-01,77,449,22
746,2023-01-01,139,306,37
746,2023-02-01,163,865,49
746,2023-03-01,174,594,48
746,2023-04-01,234,618,69
746,2023-05-01,106,460,28
746,2023-06-01,154,424,51
746,2023-07-01,117,937,32
746,2023-08-01,172,665,62
747,2023-01-01,0,529,0
747,2023-02-01,168,253,35
747,2023-03-01,98,368,16
747,2023-04-01,123,400,29
747,2023-05-01,105,682,30
747,2023-06-01,90,578,29
747,2023-07-01,83,359,24
747,2023-08-01,0,130,0
747,2023-09-01,104,1,36
747,2023-10-01,115,661,37
747,2023-11-01,173,629,57
747,2023-12-01,79,789,27
747,2024-01-01,87,694,22
747,2024-02-01,130,416,38
748,2023-01-01,77,313,37
748,2023-02-01,68,399,26
748,2023-03-01,48,366,14
748,2023-04-01,190,703,44
749,2023-01-01,138,751,40
749,2023-02-01,123,391,41
749,2023-03-01,97,365,25
749,2023-04-01,80,558,19
749,2023-05-01,112,438,29
749,2023-06-01,71,650,15
749,2023-07-01,156,481,46
749,2023-08-01,174,324,50
749,2023-09-01,100,184,22
749,2023-10-01,0,755,0
749,2023-11-01,97,678,23
749,2023-12-01,123,300,40
749,2024-01-01,207,318,56
749,2024-02-01,178,287,42
749,2024-03-01,0,460,0
749,2024-04-01,32,397,13
749,2024-05-01,128,552,42
749,2024-06-01,168,244,55
749,2024-07-01,51,442,13
749,2024-08-01,167,851,46
750,2023-01-01,130,378,43
750,2023-02-01,25,528,9
750,2023-03-01,124,245,40
750,2023-04-01,0,776,1
750,2023-05-01,97,331,30
750,2023-06-01,142,594,37
750,2023-07-01,172,599,51
750,2023-08-01,0,0,0
751,2023-01-01,70,516,17
751,2023-02-01,164,733,60
751,2023-03-01,254,367,64
751,2023-04-01,85,697,22
751,2023-05-01,104,936,27
751,2023-06-01,237,124,75
751,2023-07-01,194,707,59
751,2023-08-01,199,625,55
752,2023-01-01,93,427,32
752,2023-02-01,97,796,20
752,2023-03-01,136,763,41
752,2023-04-01,220,487,69
752,2023-05-01,49,283,17
752,2023-06-01,125,65,40
752,2023-07-01,78,766,23
752,2023-08-01,194,614,66
752,2023-09-01,188,524,55
752,2023-10-01,99,337,29
753,2023-01-01,62,471,21
753,2023-02-01,58,607,18
753,2023-03-01,162,521,52
753,2023-04-01,273,0,91
753,2023-05-01,85,40,29
753,2023-06-01,65,159,19
753,2023-07-01,99,294,30
753,2023-08-01,88,240,27
753,2023-09-01,285,233,82
753,2023-10-01,79,10,25
753,2023-11-01,137,561,42
753,2023-12-01,41,474,13
753,2024-01-01,129,825,43
753,2024-02-01,72,910,27
753,2024-03-01,142,521,29
753,2024-04-01,90,717,19
753,2024-05-01,122,331,38
753,2024-06-01,175,199,49
754,2023-01-01,173,613,42
754,2023-02-01,32,560,9
754,2023-03-01,93,932,35
754,2023-04-01,56,430,20
754,2023-05-01,196,696,65
755,2023-01-01,158,760,48
755,2023-02-01,118,766,35
756,2023-01-01,140,553,50
756,2023-02-01,150,579,50
756,2023-03-01,80,339,21
756,2023-04-01,151,558,52
756,2023-05-01,96,346,31
756,2023-06-01,116,535,40
756,2023-07-01,251,363,86
756,2023-08-01,159,464,45
756,2023-09-01,181,589,56
756,2023-10-01,131,239,31
756,2023-11-01,151,295,45
757,2023-01-01,156,673,50
757,2023-02-01,41,784,8
757,2023-03-01,185,575,47
757,2023-04-01,163,695,44
757,2023-05-01,67,572,16
757,2023-06-01,136,682,42
757,2023-07-01,169,688,66
758,2023-01-01,92,215,26
758,2023-02-01,129,380,38
759,2023-01-01,40,664,12
759,2023-02-01,62,346,22
759,2023-03-01,56,313,13
759,2023-04-01,79,504,22
759,2023-05-01,83,444,26
759,2023-06-01,163,542,44
759,2023-07-01,93,561,29
759,2023-08-01,155,717,56
759,2023-09-01,84,314,25
759,2023-10-01,193,678,61
759,2023-11-01,118,301,38
759,2023-12-01,68,351,24
759,2024-01-01,176,656,49
759,2024-02-01,38,529,10
759,2024-03-01,110,631,24
759,2024-04-01,125,608,40
759,2024-05-01,173,339,55
759,2024-06-01,91,518,27
759,2024-07-01,108,496,36
759,2024-08-01,112,187,40
760,2023-01-01,242,508,77
760,2023-02-01,141,595,38
760,2023-03-01,187,342,41
760,2023-04-01,87,352,33
760,2023-05-01,95,445,30
760,2023-06-01,91,129,21
761,2023-01-01,168,591,48
761,2023-02-01,0,170,1
761,2023-03-01,106,298,32
761,2023-04-01,211,820,64
761,2023-05-01,187,436,63
761,2023-06-01,19,148,6
761,2023-07-01,113,767,32
761,2023-08-01,167,623,51
762,2023-01-01,136,553,40
762,2023-02-01,189,492,64
762,2023-03-01,172,293,51
762,2023-04-01,170,316,53
762,2023-05-01,109,517,33
762,2023-06-01,100,182,31
762,2023-07-01,106,669,35
762,2023-08-01,26,652,3
763,2023-01-01,133,592,41
763,2023-02-01,86,329,26
763,2023-03-01,176,461,47
763,2023-04-01,51,434,11
763,2023-05-01,77,478,25
763,2023-06-01,122,448,29
763,2023-07-01,135,195,52
763,2023-08-01,88,750,28
763,2023-09-01,91,0,27
763,2023-10-01,113,218,29
763,2023-11-01,207,399,52
763,2023-12-01,151,414,45
763,2024-01-01,40,602,13
763,2024-02-01,10,253,3
763,2024-03-01,154,686,51
763,2024-04-01,275,498,73
763,2024-05-01,0,483,0
763,2024-06-01,190,475,61
763,2024-07-01,101,629,26
764,2023-01-01,86,460,26
764,2023-02-01,28,247,11
764,2023-03-01,189,248,65
764,2023-04-01,144,270,34
764,2023-05-01,102,624,25
764,2023-06-01,31,567,10
764,2023-07-01,147,609,53
764,2023-08-01,182,262,56
764,2023-09-01,75,751,19
764,2023-10-01,77,394,17
764,2023-11-01,165,679,45
764,2023-12-01,139,503,47
764,2024-01-01,285,362,72
764,2024-02-01,3,738,1
764,2024-03-01,35,611,9
764,2024-04-01,146,419,42
764,2024-05-01,69,197,28
764,2024-06-01,185,307,51
765,2023-01-01,169,893,55
765,2023-02-01,180,965,50
765,2023-03-01,91,729,24
765,2023-04-01,181,507,47
765,2023-05-01,119,441,37
765,2023-06-01,151,656,46
765,2023-07-01,99,912,21
765,2023-08-01,86,559,24
765,2023-09-01,62,793,14
765,2023-10-01,93,652,25
765,2023-11-01,176,363,48
765,2023-12-01,148,752,48
766,2023-01-01,178,614,50
766,2023-02-01,107,578,32
766,2023-03-01,30,162,12
766,2023-04-01,129,354,34
766,2023-05-01,8,874,2
766,2023-06-01,49,625,10
766,2023-07-01,110,662,36
766,2023-08-01,122,748,37
766,2023-09-01,177,635,54
766,2023-10-01,119,677,41
766,2023-11-01,0,359,1
766,2023-12-01,214,775,69
766,2024-01-01,58,817,16
766,2024-02-01,56,555,12
767,2023-01-01,159,757,51
767,2023-02-01,133,821,32
767,2023-03-01,126,451,36
767,2023-04-01,98,482,29
767,2023-05-01,139,521,43
768,2023-01-01,119,595,40
768,2023-02-01,139,726,47
768,2023-03-01,12,407,5
768,2023-04-01,60,150,12
768,2023-05-01,150,547,42
768,2023-06-01,52,166,14
768,2023-07-01,21,580,7
768,2023-08-01,58,142,16
768,2023-09-01,128,473,40
768,2023-10-01,7,779,2
768,2023-11-01,20,358,9
768,2023-12-01,103,167,29
768,2024-01-01,117,666,32
768,2024-02-01,139,352,36
768,2024-03-01,61,328,17
768,2024-04-01,134,670,45
768,2024-05-01,190,619,45
768,2024-06-01,195,820,51
768,2024-07-01,94,675,25
768,2024-08-01,52,250,15
769,2023-01-01,71,282,16
770,2023-01-01,242,774,61
771,2023-01-01,176,310,56
772,2023-01-01,130,685,47
772,2023-02-01,56,480,12
772,2023-03-01,85,405,22
772,2023-04-01,109,381,32
