ticket_id,customer_id,opened_at,closed_at,priority
1152,601,2023-02-12 12:00:00,2023-02-14 15:58:27.358889,Medium
1153,602,2023-01-15 01:00:00,2023-01-15 17:37:13.649190,Low
1154,602,2023-01-15 23:00:00,2023-01-16 23:01:57.533477,Low
1155,602,2023-11-08 01:00:00,2023-11-08 07:34:20.441406,Medium
1156,604,2023-01-07 00:00:00,2023-01-07 08:09:34.006915,Low
1157,604,2023-03-12 02:00:00,2023-03-12 19:01:31.517643,Medium
1158,604,2023-03-02 14:00:00,2023-03-02 20:16:24.228498,High
1159,604,2023-04-14 15:00:00,2023-04-14 18:55:35.357096,Low
1160,605,2023-01-10 16:00:00,2023-01-14 01:28:54.855634,Low
1161,606,2023-04-28 15:00:00,2023-04-29 02:30:58.335610,Low
1162,606,2023-06-25 05:00:00,2023-06-26 05:00:10.370171,Medium
1163,607,2023-02-19 22:00:00,2023-02-20 20:38:57.614300,Low
1164,607,2023-06-18 03:00:00,2023-06-18 07:51:50.812578,Low
1165,608,2023-02-04 00:00:00,2023-02-05 00:40:31.773593,Low
1166,608,2023-03-24 14:00:00,2023-03-25 02:02:36.307060,Medium
1167,608,2023-05-14 17:00:00,2023-05-14 17:43:37.186273,High
1168,608,2023-07-18 19:00:00,2023-07-21 23:33:38.992607,Low
1169,608,2023-11-05 18:00:00,2023-11-06 06:46:21.026796,High
1170,609,2023-07-03 03:00:00,2023-07-03 05:05:10.242532,Low
1171,609,2023-09-22 08:00:00,2023-09-22 19:25:28.926002,Low
1172,609,2023-10-25 20:00:00,2023-10-26 15:34:24.864347,Low
1173,610,2023-03-28 00:00:00,2023-03-30 01:35:35.151018,Medium
1174,612,2023-01-09 04:00:00,2023-01-09 19:19:24.299180,Low
1175,612,2023-08-07 10:00:00,2023-08-08 10:34:14.454412,Medium
1176,612,2023-10-09 10:00:00,2023-10-10 13:11:43.420762,Medium
1177,612,2024-08-06 18:00:00,2024-08-07 00:41:39.657100,Medium
1178,613,2023-04-18 09:00:00,2023-04-20 05:17:46.548354,Low
1179,613,2023-08-06 09:00:00,2023-08-07 19:56:06.793884,Medium
1180,613,2024-01-05 18:00:00,2024-01-05 20:48:11.406796,Medium
1181,613,2024-02-21 07:00:00,2024-02-22 12:40:19.498885,High
1182,614,2023-03-27 00:00:00,2023-03-27 07:57:25.540969,Low
1183,615,2024-02-09 13:00:00,2024-02-09 14:30:59.594244,Low
1184,615,2024-04-08 10:00:00,2024-04-08 16:18:37.647945,Medium
1185,616,2023-04-07 12:00:00,2023-04-07 20:00:56.167644,High
1186,616,2023-09-04 18:00:00,2023-09-05 20:28:19.282002,High
1187,616,2024-02-04 18:00:00,2024-02-05 06:03:24.685767,High
1188,619,2024-03-27 13:00:00,2024-03-28 05:45:43.319902,Low
1189,619,2024-03-26 20:00:00,2024-03-30 05:46:26.655753,Low
1190,621,2023-01-21 15:00:00,2023-01-24 12:14:56.401147,Medium
1191,623,2023-05-11 19:00:00,2023-05-11 22:06:41.389597,Low
1192,624,2023-04-04 00:00:00,2023-04-06 00:29:27.296538,Medium
1193,624,2023-05-15 21:00:00,2023-05-16 00:58:26.386943,Low
1194,625,2023-02-12 16:00:00,2023-02-13 05:50:28.416338,Low
1195,625,2023-04-13 08:00:00,2023-04-14 07:05:07.333810,Low
1196,625,2023-07-14 02:00:00,2023-07-14 18:04:05.603355,High
1197,625,2023-07-03 16:00:00,2023-07-05 05:16:03.128135,High
1198,625,2023-10-16 03:00:00,2023-10-17 09:37:25.303591,Low
1199,626,2023-02-27 18:00:00,2023-02-28 18:51:09.632218,Low
1200,627,2023-02-09 06:00:00,2023-02-10 09:28:14.666771,Low
1201,627,2023-04-16 00:00:00,2023-04-17 03:59:27.107686,Low
1202,627,2023-07-08 11:00:00,2023-07-08 20:00:36.921479,Low
1203,627,2024-03-04 12:00:00,2024-03-04 17:06:46.131805,Low
1204,627,2024-06-22 04:00:00,2024-06-22 04:30:00.000000,Medium
1205,627,2024-06-02 21:00:00,2024-06-03 01:11:09.130298,Medium
1206,629,2023-05-24 21:00:00,2023-05-25 21:54:36.757156,Low
1207,630,2023-07-24 20:00:00,2023-07-25 15:43:34.534487,Low
1208,630,2023-08-26 01:00:00,2023-08-28 01:04:20.925527,Medium
1209,630,2024-04-25 03:00:00,2024-04-25 08:47:07.142920,Low
1210,631,2023-02-15 23:00:00,2023-02-16 17:50:19.204702,Medium
1211,632,2023-04-06 21:00:00,2023-04-07 00:55:38.817975,Medium
1212,632,2023-05-03 04:00:00,2023-05-03 06:41:02.265444,Low
1213,632,2023-07-27 04:00:00,2023-07-27 07:28:54.466988,Medium
1214,632,2024-01-17 03:00:00,2024-01-17 11:54:15.568416,High
1215,632,2024-04-22 04:00:00,2024-04-22 06:16:10.786658,Low
1216,633,2024-03-13 13:00:00,2024-03-14 02:54:03.485879,Low
1217,633,2024-06-25 05:00:00,2024-06-25 07:39:17.699081,Medium
1218,635,2023-02-17 17:00:00,2023-02-18 10:12:29.776453,Low
1219,635,2023-11-25 09:00:00,2023-11-26 02:15:06.147606,Medium
1220,636,2023-05-21 10:00:00,2023-05-21 16:12:46.471466,High
1221,636,2023-10-11 10:00:00,2023-10-11 18:39:52.431726,Low
1222,639,2023-01-08 12:00:00,2023-01-08 23:08:22.277599,High
1223,641,2023-05-18 13:00:00,2023-05-19 05:50:39.606346,Low
1224,641,2023-06-23 21:00:00,2023-06-25 08:58:44.524331,Low
1225,642,2023-11-11 06:00:00,2023-11-13 05:36:04.194732,Medium
1226,642,2024-01-24 21:00:00,2024-01-24 22:58:25.667364,Low
1227,643,2023-06-23 15:00:00,2023-06-26 01:04:52.429559,Low
1228,644,2023-05-23 06:00:00,2023-05-23 13:54:12.466314,Medium
1229,645,2023-04-11 11:00:00,2023-04-14 00:45:11.568081,Medium
1230,646,2023-02-11 11:00:00,2023-02-13 11:27:43.511273,Low
1231,649,2023-02-24 00:00:00,2023-02-24 01:01:03.189411,High
1232,649,2023-07-03 07:00:00,2023-07-04 01:11:55.418516,Medium
1233,649,2023-08-15 04:00:00,2023-08-15 11:22:13.127616,Medium
1234,652,2023-07-19 01:00:00,2023-07-19 10:05:20.766466,Low
1235,652,2023-08-15 18:00:00,2023-08-16 19:52:57.914079,Medium
1236,653,2023-03-11 09:00:00,2023-03-13 14:42:01.988483,Medium
1237,653,2023-07-15 20:00:00,2023-07-16 17:49:21.684769,Low
1238,653,2023-08-05 08:00:00,2023-08-07 01:17:35.466854,Low
1239,655,2023-02-22 13:00:00,2023-02-22 16:36:16.260962,Low
1240,655,2023-03-17 08:00:00,2023-03-18 22:21:18.079705,Low
1241,656,2023-04-02 12:00:00,2023-04-02 21:14:30.476637,Low
1242,657,2023-04-11 18:00:00,2023-04-11 20:32:29.838562,Low
1243,658,2023-03-19 17:00:00,2023-03-19 23:12:53.551314,Medium
1244,658,2023-06-24 02:00:00,2023-06-25 14:35:23.180674,Medium
1245,658,2023-08-02 21:00:00,2023-08-04 03:08:39.492069,Medium
1246,658,2024-05-28 08:00:00,2024-05-29 21:33:46.086757,Medium
1247,658,2024-06-01 15:00:00,2024-06-01 19:57:35.324428,High
1248,660,2023-02-02 19:00:00,2023-02-03 15:24:48.862323,Low
1249,660,2023-08-17 20:00:00,2023-08-17 22:56:40.838865,Medium
1250,660,2023-08-04 16:00:00,2023-08-06 11:46:02.437291,Low
1251,663,2023-02-07 17:00:00,2023-02-08 08:57:26.887156,Low
1252,663,2023-03-03 11:00:00,2023-03-04 02:39:52.684852,High
1253,663,2023-03-15 17:00:00,2023-03-17 01:42:08.302959,Low
1254,663,2023-06-13 17:00:00,2023-06-13 23:32:57.365182,Medium
1255,663,2023-07-23 08:00:00,2023-07-24 09:22:26.454375,Medium
1256,663,2023-07-21 18:00:00,2023-07-22 16:42:07.733739,High
1257,664,2023-01-10 07:00:00,2023-01-11 05:30:46.415222,High
1258,664,2023-03-23 11:00:00,2023-03-24 18:50:01.498838,Low
1259,665,2023-01-20 10:00:00,2023-01-21 02:49:23.926277,High
1260,665,2023-03-04 23:00:00,2023-03-04 23:30:00.000000,Medium
1261,665,2023-05-28 15:00:00,2023-05-28 15:56:54.435927,Low
1262,665,2023-06-27 04:00:00,2023-06-27 21:13:37.340005,Medium
1263,665,2023-09-12 22:00:00,2023-09-14 02:33:31.723428,High
1264,665,2023-12-18 13:00:00,2023-12-18 20:55:02.278558,Medium
1265,665,2023-12-01 16:00:00,2023-12-03 04:03:43.295952,Low
1266,667,2023-06-25 10:00:00,2023-06-26 09:18:52.891457,Medium
1267,667,2023-07-17 03:00:00,2023-07-17 03:30:00.000000,Medium
1268,667,2023-08-24 21:00:00,2023-08-28 16:55:32.437310,Medium
1269,667,2023-11-03 13:00:00,2023-11-03 15:29:27.655489,Low
1270,667,2024-02-21 06:00:00,2024-02-23 08:20:26.613970,Low
1271,667,2024-07-06 03:00:00,2024-07-07 13:07:00.132329,Low
1272,668,2023-04-22 00:00:00,2023-04-22 08:31:35.498252,Low
1273,668,2023-05-07 15:00:00,2023-05-08 12:29:47.042627,Medium
1274,668,2023-06-15 14:00:00,2023-06-18 08:37:12.101359,Medium
1275,668,2023-07-13 01:00:00,2023-07-14 01:21:46.670630,Medium
1276,668,2023-09-13 09:00:00,2023-09-13 11:12:39.684918,Low
1277,670,2023-02-13 06:00:00,2023-02-13 06:30:00.000000,Low
1278,672,2023-04-16 00:00:00,2023-04-17 00:51:48.576945,Low
1279,672,2023-05-23 08:00:00,2023-05-23 23:41:32.381545,Low
1280,672,2023-07-16 09:00:00,2023-07-16 22:37:39.209926,Low
1281,673,2023-03-10 07:00:00,2023-03-14 14:06:33.209249,High
1282,673,2023-08-16 19:00:00,2023-08-17 12:07:42.774025,High
1283,674,2023-06-22 03:00:00,2023-06-22 03:30:00.000000,Low
1284,674,2023-09-21 07:00:00,2023-09-21 22:30:51.087216,Low
1285,674,2023-11-17 03:00:00,2023-11-19 20:31:48.109588,Low
1286,674,2024-06-04 00:00:00,2024-06-04 08:06:15.084356,High
1287,675,2023-03-14 15:00:00,2023-03-15 02:39:26.922931,High
1288,678,2023-01-16 15:00:00,2023-01-17 11:01:30.846355,Low
1289,678,2023-03-21 02:00:00,2023-03-21 19:21:14.970434,High
1290,678,2023-09-11 12:00:00,2023-09-12 05:43:55.208021,High
1291,678,2023-09-09 03:00:00,2023-09-10 01:27:14.279662,High
1292,678,2023-12-19 06:00:00,2023-12-20 01:00:22.641777,Low
1293,679,2023-04-15 01:00:00,2023-04-18 21:09:42.578356,Medium
1294,681,2023-04-12 11:00:00,2023-04-15 06:33:52.954599,Medium
1295,681,2023-11-27 11:00:00,2023-11-27 13:54:17.106405,Medium
1296,681,2024-01-28 03:00:00,2024-01-28 22:37:02.835465,Medium
1297,684,2023-05-16 01:00:00,2023-05-16 05:47:54.431358,Medium
1298,684,2023-08-08 19:00:00,2023-08-09 07:20:45.792618,Medium
1299,684,2023-08-15 13:00:00,2023-08-16 18:25:58.777733,Medium
1300,685,2023-03-25 20:00:00,2023-03-26 22:56:58.979829,Medium
1301,685,2023-04-01 17:00:00,2023-04-03 11:05:06.658048,Low
1302,686,2023-01-14 00:00:00,2023-01-15 06:46:10.009858,Low
1303,686,2023-02-10 03:00:00,2023-02-11 04:15:47.707692,Medium
1304,686,2023-06-08 23:00:00,2023-06-09 17:54:27.632301,High
1305,686,2023-06-24 11:00:00,2023-06-24 22:47:47.502328,Low
1306,689,2023-01-08 18:00:00,2023-01-09 02:04:09.170029,Low
1307,689,2023-01-20 07:00:00,2023-01-21 19:15:53.916652,Low
1308,689,2023-02-21 00:00:00,2023-02-22 12:03:35.385849,Low
1309,689,2023-06-06 06:00:00,2023-06-06 20:16:36.740482,Medium
1310,689,2024-04-24 11:00:00,2024-04-24 18:06:01.721876,Medium
1311,689,2024-05-28 09:00:00,2024-05-29 04:11:33.636962,High
1312,690,2023-03-07 07:00:00,2023-03-07 13:37:32.759776,Low
1313,690,2023-03-10 01:00:00,2023-03-10 22:05:19.868403,High
1314,692,2023-03-06 01:00:00,2023-03-06 08:49:56.833110,Medium
1315,692,2023-03-14 15:00:00,2023-03-16 14:41:17.804352,Low
1316,692,2023-04-22 18:00:00,2023-04-23 15:14:22.362535,Low
1317,693,2023-01-25 08:00:00,2023-01-25 17:40:44.590652,Medium
1318,694,2023-04-09 15:00:00,2023-04-11 12:29:27.376796,Medium
1319,694,2023-07-25 23:00:00,2023-07-26 02:08:39.013736,Medium
1320,694,2023-09-12 14:00:00,2023-09-13 22:13:56.101628,High
1321,695,2023-02-21 05:00:00,2023-02-21 06:56:26.035340,Medium
1322,696,2023-05-14 00:00:00,2023-05-14 14:04:10.844025,Medium
1323,696,2023-08-28 17:00:00,2023-08-29 12:14:07.341045,Low
1324,696,2023-11-02 02:00:00,2023-11-02 14:46:25.609963,Low
1325,697,2023-02-03 14:00:00,2023-02-03 21:57:53.283742,Low
1326,697,2023-03-06 03:00:00,2023-03-06 04:12:25.575603,Low
1327,697,2023-04-17 09:00:00,2023-04-18 04:07:04.002311,Low
1328,697,2023-06-12 14:00:00,2023-06-12 17:27:15.171282,Low
1329,698,2023-02-27 13:00:00,2023-02-27 13:53:15.752056,Medium
1330,698,2023-05-23 06:00:00,2023-05-24 05:52:29.385590,Medium
1331,698,2023-06-10 05:00:00,2023-06-13 03:01:17.282254,Low
1332,698,2023-06-19 10:00:00,2023-06-20 05:59:36.880344,Medium
1333,698,2024-07-03 07:00:00,2024-07-03 19:11:44.941781,Low
1334,699,2024-07-28 00:00:00,2024-07-28 01:18:54.171276,Medium
1335,703,2023-01-26 18:00:00,2023-01-27 03:10:23.771897,Low
1336,703,2023-05-21 17:00:00,2023-05-23 01:40:17.868007,Medium
1337,703,2023-08-16 04:00:00,2023-08-17 05:39:24.040603,Low
1338,704,2023-04-27 22:00:00,2023-04-28 22:23:29.826679,Low
1339,708,2024-01-16 23:00:00,2024-01-20 02:10:49.364981,Low
1340,708,2024-04-19 10:00:00,2024-04-19 16:33:03.254315,Low
1341,710,2023-04-22 19:00:00,2023-04-22 22:49:04.448474,Low
1342,711,2023-02-27 15:00:00,2023-02-28 10:11:45.262413,Medium
1343,711,2023-05-10 22:00:00,2023-05-11 21:28:56.064843,Low
1344,711,2023-06-07 14:00:00,2023-06-08 10:09:43.552299,Low
1345,712,2023-04-05 05:00:00,2023-04-05 14:23:07.789820,High
1346,713,2023-02-20 07:00:00,2023-02-21 17:14:07.136870,Low
1347,713,2023-05-12 05:00:00,2023-05-12 18:53:23.339492,High
1348,717,2023-04-16 12:00:00,2023-04-16 18:08:31.606554,Low
1349,718,2023-02-26 22:00:00,2023-02-27 13:35:11.847585,Low
1350,718,2023-03-10 14:00:00,2023-03-11 09:07:59.438823,Low
1351,719,2023-03-03 03:00:00,2023-03-04 21:01:25.104076,High
1352,720,2023-04-21 01:00:00,2023-04-21 12:50:31.811564,Medium
1353,721,2023-03-18 12:00:00,2023-03-18 23:04:03.538321,Medium
1354,722,2023-01-24 11:00:00,2023-01-25 13:34:39.454670,Low
1355,722,2023-02-19 07:00:00,2023-02-19 07:42:25.464037,Low
1356,722,2023-02-03 21:00:00,2023-02-04 12:48:32.463117,Medium
1357,722,2023-04-14 15:00:00,2023-04-15 14:39:59.397940,Low
1358,722,2023-05-11 15:00:00,2023-05-12 15:45:56.062442,Low
1359,722,2023-06-28 02:00:00,2023-06-28 10:28:07.744746,Medium
1360,723,2023-04-01 05:00:00,2023-04-02 01:11:37.681437,Low
1361,723,2023-08-12 04:00:00,2023-08-12 05:34:29.623817,Low
1362,723,2023-11-06 04:00:00,2023-11-08 06:49:30.892210,Low
1363,723,2024-02-09 02:00:00,2024-02-09 04:05:57.776212,Low
1364,723,2024-04-01 18:00:00,2024-04-01 19:28:33.194624,Low
1365,723,2024-06-18 17:00:00,2024-06-20 07:29:04.709425,Low
1366,723,2024-07-07 17:00:00,2024-07-08 18:25:25.992990,Low
1367,725,2023-12-25 00:00:00,2023-12-26 08:19:38.458243,Low
1368,725,2024-07-10 23:00:00,2024-07-12 18:26:45.630101,Low
1369,726,2023-05-21 12:00:00,2023-05-22 10:35:34.453733,Low
1370,726,2023-05-01 11:00:00,2023-05-02 01:50:41.989014,Medium
1371,726,2023-07-06 17:00:00,2023-07-07 11:18:58.190400,Low
1372,726,2023-09-08 10:00:00,2023-09-10 12:18:10.567312,Low
1373,726,2024-03-03 16:00:00,2024-03-03 22:02:07.095027,Low
1374,727,2023-01-08 19:00:00,2023-01-11 00:55:16.725308,Low
1375,727,2023-03-07 17:00:00,2023-03-07 21:35:51.044246,Low
1376,728,2023-04-17 22:00:00,2023-04-20 22:00:39.762880,Low
1377,729,2023-01-05 22:00:00,2023-01-06 20:12:21.457425,Medium
1378,729,2024-05-26 17:00:00,2024-05-26 21:38:13.256017,Low
1379,729,2024-07-23 15:00:00,2024-07-24 22:59:50.822410,Medium
1380,730,2023-05-15 03:00:00,2023-05-15 19:04:56.374075,Medium
1381,733,2023-03-07 22:00:00,2023-03-08 19:15:44.331024,Low
1382,733,2024-01-25 11:00:00,2024-01-25 17:46:41.982503,Low
1383,733,2024-01-18 12:00:00,2024-01-19 02:29:23.643049,Medium
1384,733,2024-07-28 22:00:00,2024-07-30 18:11:01.698523,Low
1385,733,2024-08-24 13:00:00,2024-08-24 23:49:57.005637,Medium
1386,735,2023-05-14 08:00:00,2023-05-14 13:43:51.020378,Low
1387,735,2023-12-22 11:00:00,2023-12-24 13:42:27.207378,High
1388,736,2023-05-12 21:00:00,2023-05-13 15:38:53.076938,Medium
1389,736,2023-09-22 01:00:00,2023-09-24 04:36:59.782693,Low
1390,737,2023-01-24 19:00:00,2023-01-25 16:49:09.135370,Low
1391,738,2023-11-17 00:00:00,2023-11-21 01:23:12.782208,Medium
1392,738,2024-06-06 19:00:00,2024-06-07 20:46:29.927589,Low
1393,739,2023-02-25 15:00:00,2023-02-27 03:37:31.414408,Low
1394,739,2023-04-12 03:00:00,2023-04-12 06:45:51.225186,High
1395,741,2023-03-19 14:00:00,2023-03-20 09:51:21.663851,Low
1396,741,2023-04-14 23:00:00,2023-04-15 01:29:45.321083,Medium
1397,741,2023-07-09 18:00:00,2023-07-10 04:18:33.859709,Low
1398,742,2023-03-04 14:00:00,2023-03-05 17:01:48.199778,High
1399,742,2024-01-15 13:00:00,2024-01-16 06:23:46.178430,Medium
1400,742,2024-01-03 16:00:00,2024-01-03 22:12:29.376669,Medium
1401,743,2023-07-05 17:00:00,2023-07-06 13:05:19.887564,Low
1402,743,2023-08-08 08:00:00,2023-08-08 11:02:30.748531,Medium
1403,744,2023-01-03 13:00:00,2023-01-03 14:48:36.716043,Low
1404,746,2023-05-22 23:00:00,2023-05-24 07:20:18.651243,High
1405,747,2023-03-08 17:00:00,2023-03-08 20:13:51.154295,Low
1406,747,2023-04-07 07:00:00,2023-04-07 13:03:57.433241,Low
1407,747,2023-05-23 03:00:00,2023-05-23 08:58:22.996880,Low
1408,747,2023-06-14 18:00:00,2023-06-18 02:27:27.333727,Medium
1409,747,2023-11-13 05:00:00,2023-11-14 13:07:52.716142,High
1410,747,2024-02-13 11:00:00,2024-02-14 00:14:09.859105,Medium
1411,748,2023-04-10 11:00:00,2023-04-10 23:28:15.127158,Low
1412,749,2023-01-20 03:00:00,2023-01-20 21:17:43.052778,Medium
1413,749,2023-08-11 09:00:00,2023-08-12 07:17:46.436310,Low
1414,749,2024-08-14 02:00:00,2024-08-15 19:38:54.963276,Medium
1415,750,2023-01-25 19:00:00,2023-01-25 22:34:51.603956,Medium
1416,751,2023-05-11 07:00:00,2023-05-11 09:21:37.050245,Low
1417,751,2023-08-28 06:00:00,2023-08-28 21:38:05.456229,Low
1418,752,2023-09-13 04:00:00,2023-09-13 07:25:59.797216,Medium
1419,752,2023-09-27 12:00:00,2023-09-27 15:18:38.166455,High
1420,753,2023-01-03 08:00:00,2023-01-03 08:30:00.000000,Medium
1421,753,2023-01-26 02:00:00,2023-01-26 21:01:47.454264,Medium
1422,753,2023-09-06 12:00:00,2023-09-07 12:16:37.868153,Low
1423,753,2023-12-06 09:00:00,2023-12-06 13:48:44.466572,High
1424,753,2024-06-19 13:00:00,2024-06-20 00:53:08.584283,Low
1425,753,2024-06-16 15:00:00,2024-06-17 09:45:51.654344,High
1426,754,2023-01-16 08:00:00,2023-01-17 00:51:55.713205,Medium
1427,754,2023-02-25 02:00:00,2023-02-25 23:04:04.846840,Low
1428,755,2023-02-17 07:00:00,2023-02-17 09:24:22.667176,Low
1429,756,2023-01-22 14:00:00,2023-01-22 19:11:20.806087,Low
1430,756,2023-08-05 01:00:00,2023-08-05 01:30:00.000000,High
1431,757,2023-03-02 14:00:00,2023-03-02 15:26:05.663710,Medium
1432,759,2023-03-22 03:00:00,2023-03-22 06:04:02.215195,Medium
1433,759,2023-06-25 05:00:00,2023-06-26 19:59:28.031051,Low
1434,759,2023-08-02 03:00:00,2023-08-03 03:38:02.688243,Medium
1435,759,2023-12-23 00:00:00,2023-12-23 03:05:15.702538,Low
1436,759,2024-08-12 06:00:00,2024-08-13 05:16:01.446459,Medium
1437,760,2023-01-24 12:00:00,2023-01-24 23:08:44.739599,Low
1438,760,2023-01-23 04:00:00,2023-01-23 08:59:23.584387,Low
1439,761,2023-02-20 04:00:00,2023-02-20 05:51:49.172628,High
1440,761,2023-02-20 19:00:00,2023-02-20 19:30:00.000000,Low
1441,761,2023-02-25 02:00:00,2023-02-25 09:34:44.767363,High
1442,762,2023-05-22 23:00:00,2023-05-23 09:31:48.517377,Medium
1443,762,2023-05-21 17:00:00,2023-05-22 18:33:29.945247,Medium
1444,763,2023-08-02 12:00:00,2023-08-03 08:49:49.295419,Low
1445,763,2023-12-25 19:00:00,2023-12-28 03:59:42.072955,Low
1446,763,2024-03-16 19:00:00,2024-03-17 15:46:20.389719,Low
1447,763,2024-04-04 20:00:00,2024-04-05 22:13:25.300921,High
1448,764,2023-11-25 18:00:00,2023-11-26 13:52:35.136462,High
1449,764,2023-12-27 18:00:00,2023-12-28 11:01:01.677580,Low
1450,764,2024-03-06 01:00:00,2024-03-06 07:31:21.760637,High
1451,764,2024-04-22 08:00:00,2024-04-24 02:00:35.730405,Medium
1452,764,2024-05-05 18:00:00,2024-05-06 12:03:29.848307,Low
1453,764,2024-06-27 14:00:00,2024-06-27 15:36:26.531427,High
1454,765,2023-03-10 22:00:00,2023-03-11 01:53:22.182821,Medium
1455,765,2023-04-01 03:00:00,2023-04-03 02:18:28.034319,Medium
1456,765,2023-05-14 02:00:00,2023-05-14 21:13:26.391267,Medium
1457,766,2023-01-09 18:00:00,2023-01-10 00:43:59.894701,Low
1458,766,2023-01-21 12:00:00,2023-01-22 12:25:05.471624,Medium
1459,766,2023-04-05 23:00:00,2023-04-08 06:14:57.046838,Medium
1460,768,2023-04-20 10:00:00,2023-04-20 22:47:48.662926,Medium
1461,768,2023-09-20 10:00:00,2023-09-21 20:16:38.747325,Low
1462,768,2024-05-04 19:00:00,2024-05-04 22:06:39.156303,Low
1463,768,2024-06-23 20:00:00,2024-06-25 12:10:20.258428,Medium
1464,772,2023-08-26 10:00:00,2023-08-26 21:24:30.550600,Low
1465,772,2023-09-14 02:00:00,2023-09-14 06:15:20.213082,High
1466,772,2024-07-15 11:00:00,2024-07-16 19:05:10.649642,Medium
1467,773,2023-09-13 01:00:00,2023-09-13 12:35:11.449535,Low
1468,773,2023-11-01 01:00:00,2023-11-01 05:20:25.004872,Medium
1469,774,2023-01-09 12:00:00,2023-01-09 19:35:23.940801,High
1470,774,2023-09-19 03:00:00,2023-09-20 07:15:24.572069,Low
1471,775,2023-02-08 19:00:00,2023-02-09 02:51:55.647580,Medium
1472,775,2023-05-01 17:00:00,2023-05-02 00:41:04.503779,Medium
1473,776,2023-03-15 22:00:00,2023-03-17 12:48:13.902747,Low
1474,776,2023-05-26 21:00:00,2023-05-27 10:39:53.198437,Low
1475,776,2023-05-14 10:00:00,2023-05-15 23:06:44.815662,Low
1476,776,2023-07-11 22:00:00,2023-07-11 23:11:44.601273,Low
1477,776,2023-08-14 12:00:00,2023-08-15 02:11:37.676029,Low
1478,776,2023-09-07 18:00:00,2023-09-08 04:42:21.777751,Medium
1479,776,2023-09-23 18:00:00,2023-09-24 17:52:46.478493,Low
1480,777,2023-04-13 07:00:00,2023-04-14 11:06:28.854928,Low
1481,777,2023-05-11 07:00:00,2023-05-11 13:51:09.216656,High
1482,777,2023-08-20 22:00:00,2023-08-21 19:28:39.855273,Medium
1483,777,2023-09-16 17:00:00,2023-09-17 09:24:36.888544,High
1484,777,2024-01-14 16:00:00,2024-01-17 01:22:36.067134,Medium
1485,778,2023-03-26 14:00:00,2023-03-27 05:16:23.081136,Low
1486,778,2024-05-26 15:00:00,2024-05-26 16:38:23.923589,Low
1487,779,2023-06-04 18:00:00,2023-06-05 17:18:08.784240,High
1488,780,2023-06-28 13:00:00,2023-06-28 16:14:45.166165,Medium
1489,780,2023-07-02 16:00:00,2023-07-02 19:22:34.408490,High
1490,780,2023-10-23 05:00:00,2023-10-23 18:02:29.603712,Low
1491,780,2024-01-28 19:00:00,2024-01-31 05:15:52.304202,High
1492,780,2024-06-07 11:00:00,2024-06-07 13:46:11.697278,High
1493,780,2024-08-25 06:00:00,2024-08-27 10:32:41.294301,Low
1494,781,2023-05-02 21:00:00,2023-05-03 05:35:02.518128,Low
1495,781,2023-06-06 07:00:00,2023-06-09 18:35:02.475635,Medium
1496,782,2023-03-18 15:00:00,2023-03-19 08:06:21.400419,Low
1497,782,2023-05-24 22:00:00,2023-05-25 20:02:02.555098,Low
1498,783,2023-06-09 06:00:00,2023-06-09 14:51:24.279718,Low
1499,783,2023-06-03 11:00:00,2023-06-05 17:24:20.069497,Low
1500,783,2023-12-07 23:00:00,2023-12-13 17:38:40.414348,Low
1501,783,2023-12-20 15:00:00,2023-12-21 03:05:01.109812,Low
1502,783,2024-01-26 13:00:00,2024-01-27 23:39:03.526981,High
1503,783,2024-03-24 12:00:00,2024-03-25 18:23:45.253295,Medium
1504,783,2024-05-17 02:00:00,2024-05-17 02:30:00.000000,High
1505,784,2023-05-08 03:00:00,2023-05-08 03:32:31.280584,High
1506,784,2023-08-20 04:00:00,2023-08-20 18:24:22.352996,Low
1507,784,2024-02-13 04:00:00,2024-02-13 23:11:11.048602,Low
1508,784,2024-03-06 07:00:00,2024-03-07 09:10:18.192831,High
1509,785,2023-01-14 20:00:00,2023-01-16 00:44:26.189899,Low
1510,785,2023-07-05 05:00:00,2023-07-05 13:04:58.266625,Low
1511,785,2023-12-10 10:00:00,2023-12-11 16:58:21.244632,Medium
1512,785,2024-02-03 02:00:00,2024-02-03 02:30:00.000000,Low
1513,785,2024-04-09 00:00:00,2024-04-10 23:18:23.720811,Low
1514,785,2024-04-21 14:00:00,2024-04-22 01:34:34.205606,Low
1515,787,2023-02-12 16:00:00,2023-02-12 21:57:06.863033,Medium
1516,787,2023-08-20 23:00:00,2023-08-21 12:12:58.990447,Low
1517,787,2023-09-24 13:00:00,2023-09-24 21:49:15.165319,Medium
1518,787,2023-11-10 07:00:00,2023-11-10 17:42:08.800703,Low
1519,787,2023-12-11 02:00:00,2023-12-11 16:08:35.777042,Low
1520,787,2024-06-09 07:00:00,2024-06-10 16:05:36.942317,High
1521,789,2023-09-24 08:00:00,2023-09-24 17:18:20.883286,Low
1522,790,2023-07-03 21:00:00,2023-07-04 04:47:08.636442,Medium
1523,791,2023-02-06 20:00:00,2023-02-06 23:42:53.975065,Medium
1524,791,2023-11-04 17:00:00,2023-11-09 08:16:55.453817,Low
1525,792,2023-05-14 05:00:00,2023-05-14 19:53:08.740383,Low
1526,795,2023-06-24 16:00:00,2023-06-25 08:52:14.452392,Low
1527,795,2024-06-21 04:00:00,2024-06-21 23:38:53.022336,Medium
